verdict,text,part
"ת""פ 8310-10-18","ת""פ 8310-10-18 מדינת ישראל נ' נגנאגיה(עצור בפיקוח) ואח'",בית המשפט המחוזי בחיפה
"ת""פ 8310-10-18","חוק העונשין, תשל""ז-1977: סע'  144(ב), 273, 274, 275, א275",חקיקה שאוזכרה: 
"ת""פ 8310-10-18",הנאשמים הודו במסגרת הסדר טיעון חלקי שלא כלל הסדר אודות העונש בכתב אישום מתוקן שמייחס לנאשם 1 עבירה של נשיאת נשק לפי סעיף 144(ב)(רישא+ סיפא) לחוק העונשין ולנאשם 2 הפרעה לשוטר במילוי תפקידו לפי סעיף 275 לחוק.,גזר דין
"ת""פ 8310-10-18","על פי האמור בכתב האישום המתוקן, הנאשמים - שהם בני דודים המתגוררים בג'סר א זרקא - עמדו בשעת לילה מאוחרת ביום 29.9.18 בכביש פנימי בסמוך למתחם המשפחה, כאשר הנאשם 1 נושא ומחזיק בתוך כיס קדמי של מכנסיו אקדח 9 מ""מ ובתוכו מחסנית ובה 7 כדורי 9 מ""מ.",גזר דין
"ת""פ 8310-10-18",בסמוך למקום באותה עת סיירו שני שוטרים ברכב סמוי.,גזר דין
"ת""פ 8310-10-18",הם עצרו ליד הנאשמים.,גזר דין
"ת""פ 8310-10-18",הנאשם 1 החל להימלט עם האקדח והשוטר דלק אחריו.,גזר דין
"ת""פ 8310-10-18","תוך כדי הריצה הנאשם 1 הוציא את האקדח והשליך אותו לכיוון גן ילדים שנמצא בסמוך והאקדח נתפס זמן קצר לאחר מכן ע""י השוטרים.",גזר דין
"ת""פ 8310-10-18",הנאשם 2 הגיע למקום בו עמדו השוטר ונאשם 1 וסירב להתרחק למרות שהוזהר ובהמשך דחף את השוטר והרים ידו לעברו.,גזר דין
"ת""פ 8310-10-18","המדינה אזכרה את הנחיות פרקליט המדינה באשר למדיניות הענישה בעבירות נשק, לפיהן העונשים המוטלים על ידי בתי המשפט אינם נותנים מענה הולם די הצורך לחומרת העבירה.",טיעוני המדינה לעונש
"ת""פ 8310-10-18",על פי ההנחיות מתחם הענישה ההולם נמצא בין 1.5-4 שנות מאסר.,טיעוני המדינה לעונש
"ת""פ 8310-10-18","המדינה אזכרה פסיקה בנוגע לחומרת עבירות הנשק ובין היתר ע""פ 910/85 איברהים קונדוס נ' מדינת ישראל וחזרה והזכירה את עמדת הפסיקה שרואה בחומרה את זמינות כמות הנשק החם הרבה והפוטנציאל שיש בכך להסלמה באלימות העבריינית ואלימות אחרת.",טיעוני המדינה לעונש
"ת""פ 8310-10-18",נטען שהערך החברתי המוגן שנפגע היה שלום הציבור והגנה על חיי אדם.,טיעוני המדינה לעונש
"ת""פ 8310-10-18","באשר לנסיבות הקשורות לביצוע העבירה נטען שברור שאדם שמחזיק נשק ללא רישיון עושה זאת למטרות לא כשרות, במיוחד כשהוא אינו מציע הסבר משכנע להחזקה.",טיעוני המדינה לעונש
"ת""פ 8310-10-18",נטען משום מה שהנאשם החזיק מספר נשקים שונים עם מחסניות ולא נתן הסבר להחזקתם.,טיעוני המדינה לעונש
"ת""פ 8310-10-18","בת""פ 8041/07  מדינת ישראל נ' יצחק מירילאשווילי הורשע נאשם בהחזקת אקדח עם שתי מחסניות ו-21 כדורים כאשר לחובתו עבר פלילי מכביד.",באשר למדיניות הענישה הנהוגה אוזכרו פסקי דין רבים ובניהם:
"ת""פ 8310-10-18",הוא נידון ל-24 חודשי מאסר בפועל.,באשר למדיניות הענישה הנהוגה אוזכרו פסקי דין רבים ובניהם:
"ת""פ 8310-10-18","בע""פ 9373/10 חאמד וותאד נ' מדינת ישראל (14.09.2011) הורשע נאשם בעבירות של החזקת נשק ונשיאת נשק, כאשר לחובתו שלוש הרשעות קודמות שלא בעבירות נשק.",באשר למדיניות הענישה הנהוגה אוזכרו פסקי דין רבים ובניהם:
"ת""פ 8310-10-18",נגזרו עליו 50 חודשי מאסר בפועל שהופחתו בערעור ל-30 חודשי מאסר בפועל.,באשר למדיניות הענישה הנהוגה אוזכרו פסקי דין רבים ובניהם:
"ת""פ 8310-10-18","ע""פ 761/07 מדינת ישראל נ' מיכאל אדרי שם הורשע נאשם בעבירות של החזקת נשק והפרעה לשוטר במילוי תפקידו כאשר לחובתו הרשעות קודמות.",באשר למדיניות הענישה הנהוגה אוזכרו פסקי דין רבים ובניהם:
"ת""פ 8310-10-18","נגזרו עליו 12 חודשי מאסר בפועל, ובערעור הועלה העונש לשנתיים מאסר בפועל.",באשר למדיניות הענישה הנהוגה אוזכרו פסקי דין רבים ובניהם:
"ת""פ 8310-10-18","אוזכרו עוד מספר מקרים שביחס אליהם יש לציין כי רובם חמורים יותר מבחינת סוג הנשק או הכמות, או ביחס לכך שהנאשמים היו בעלי עבר פלילי קודם.",באשר למדיניות הענישה הנהוגה אוזכרו פסקי דין רבים ובניהם:
"ת""פ 8310-10-18","באשר לעבירה של הפרעה לשוטר אוזכר ע""פ 1639-12-08 ביאדסה נ' מדינת ישראל שם הורשע נאשם בעבירות של הפרעה לשוטר במילוי תפקידו כאשר הנאשם הודה דרך הסדר טיעון ונידון לחודשיים מאסר בפועל.",באשר למדיניות הענישה הנהוגה אוזכרו פסקי דין רבים ובניהם:
"ת""פ 8310-10-18","ברע""פ 8172/10 נדחה ערעורו של נאשם שהורשע בהפרעה לשוטר ותקיפת שוטר כאשר האלימות הייתה ברף הנמוך ובבית המשפט המחוזי הוחמר עונשו מ-6 חודשי עבודות שירות ל-12 חודשי מאסר בפועל.",באשר למדיניות הענישה הנהוגה אוזכרו פסקי דין רבים ובניהם:
"ת""פ 8310-10-18","בסופו של דבר טענה המדינה למתחם ענישה שבין 1.5-4 שנות מאסר בנוגע לנאשם 1 בצירוף מאסר על תנאי, חילוט הנשק והטלת קנס ובעניינו של הנאשם 2 ל-4-10 חודשי מאסר בצירוף מאסר על תנאי וקנס.",באשר למדיניות הענישה הנהוגה אוזכרו פסקי דין רבים ובניהם:
"ת""פ 8310-10-18",הסנגור טען שיש לאמץ את המלצת שירות המבחן ולהטיל מאסר שירוצה בעבודות שירות.,טיעוני הסנגור לעונש
"ת""פ 8310-10-18","הוזכר שהנאשם 1 שהה במעצר בין 29.9.18-29.10.18- כחודש ימים, ומאז נמצא במעצר באיזוק אלקטרוני.",טיעוני הסנגור לעונש
"ת""פ 8310-10-18",הוזכר שמדובר בנאשם בן 20 ללא עבר פלילי שעבד טרם מעצרו.,טיעוני הסנגור לעונש
"ת""פ 8310-10-18","בת""פ 66310-07-17 מדינת ישראל נ' אגבאריה (6.1.2019) שם נאשם הורשע על פי הודאתו בעבירה של נשיאת והובלת נשק שנשא מסוג קארל גוסטב.",הסנגור אזכר את הפסיקה הבאה:
"ת""פ 8310-10-18",בית המשפט הטיל 6 חודשי עבודות שירות.,הסנגור אזכר את הפסיקה הבאה:
"ת""פ 8310-10-18","ת""פ 4176-06-17 מדינת ישראל נ' גב'ארין (17.7.2018) שם הורשעו הנאשמים על פי הודאתם בנשיאת נשק ותחמושת וביצוע ירי.",הסנגור אזכר את הפסיקה הבאה:
"ת""פ 8310-10-18",בית המשפט השית מאסר בעבודות שירות בהתאם להמלצת שירות המבחן.,הסנגור אזכר את הפסיקה הבאה:
"ת""פ 8310-10-18","ת""פ 613-04-17 מדינת ישראל נ' מחמוד אגבאריה (17.1.2018) שם הורשע נאשם יליד 94' על פי הודאתו בנשיאה והובלת נשק ותחמושת.",הסנגור אזכר את הפסיקה הבאה:
"ת""פ 8310-10-18",בית המשפט השית עליו עבודות שירות.,הסנגור אזכר את הפסיקה הבאה:
