verdict,text,part
SH-16-12-19437-616,"תפ""ק 19437-12-16 מדינת ישראל נ' דיין
ת""פ 29334-02-17
ת""פ 3395-03-18
ת""פ 7912-01-19
ת""פ 46599-04-22",בית משפט השלום בירושלים
SH-16-12-19437-616,"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), ג, 13, 19א",חקיקה שאוזכרה: 
SH-16-12-19437-616,"חוק העונשין, תשל""ז-1977: סע'  192, 379, 382(א), 452",חקיקה שאוזכרה: 
SH-16-12-19437-616,"הנאשם שלפניי הורשע בשישה תיקים, כפי שיפורט להלן:",כתבי האישום בהם הודה הנאשם
SH-16-12-19437-616,"ת""פ 19437-12-16 (כתב אישום מתוקן) (התיק הראשון) – בתיק זה הודה הנאשם בשתי עבירות של סחר בסמים, לפי סעיפים 13 ו-19א לפקודת הסמים המסוכנים. מהאישום הראשון עולה, כי הנאשם סחר בסם מסוכן מסוג חשיש מול סוכן משטרתי במוניתו של הסוכן, ומכר לו ביום 9.8.2016 כ-23 גרם חשיש תמורת 1,300 ₪. הסם היה מונח בחזייתה של חברתו של הנאשם משם הוציאו את הסם ומסרו לסוכן. מהאישום השני עולה, כי הנאשם מכר לסוכן באותה שיטה ביום 11.8.2016 כ-46 גרם חשיש תמורת 2,400 ₪.",כתבי האישום בהם הודה הנאשם
SH-16-12-19437-616,"ת""פ 29334-02-17 (כתב אישום מתוקן) (התיק השני) – בתיק זה הודה הנאשם והרשע בעבירה של איומים, לפי סעיף 192 לחוק העונשין, התשל""ז-1977, ובעבירה של היזק לרכוש במזיד, לפי סעיף 452 לחוק. מהאישום הראשון עולה, כי ביום 24.7.2016 לפנות בוקר איים הנאשם על אביה של חברתו על-רקע ויכוח שהתגלע בינו לבין חברתו. הנאשם התקשר לאב ואיים שישנה לו את הצורה. מהאישום השני עולה, כי ביום 7.8.2016 גרם נזק לדלת בית משפחתה של חברתו בכך שבעט בדלת.",כתבי האישום בהם הודה הנאשם
SH-16-12-19437-616,"ת""פ 3395-03-18 (כתב אישום מקורי) (התיק השלישי) – בתיק זה הודה הנאשם בביצוע שתי עבירות איומים, עבירה של תקיפה סתם, לפי סעיף 379 לחוק העונשין, ושתי עבירות של היזק לרכוש במזיד. מהאישום הראשון עולה, כי ביום 21.4.2016 בשעת לילה עבד המתלונן בגינתו יחד עם אחיו. המתלונן העיר על הגינה באמצעות פנס בטלפון הנייד שלו, אז צעק עליו אביו של הנאשם שלא יצלם את הגינה וקילל אותו. המתלונן הסביר לאביו של הנאשם כי הוא מחפש משהו בגינה. אז הגיע הנאשם למתלונן ואיים עליו שיזיין אותו וירצח אותו. המתלונן לא הגיב, ואז היכה אותו הנאשם באגרוף ודחף אותו. הנאשם אף חיפש חפץ על הרצפה על מנת להשליכו על המתלונן אך אביו של הנאשם הגיע וניסה להרגיעו. למרות זאת הנאשם השתחרר מאביו, הוציא מפח סמוך קרש גדול והשליכו לעבר המתלונן שלא נפגע. בנוסף איים הנאשם על אחיו של המתלונן שיעוף משם שאחרת יגמור אותו הנאשם. בהמשך פגע הנאשם במכונת השטיפה של המתלונן וגרם לה נזק. שווי המכונה 450 ₪. מהאישום השני עולה, כי ביום 11.4.2016 שבר הנאשם שתי מצלמות השייכות למתלונן, אותן התקין האחרון בכניסה לדירתו.",כתבי האישום בהם הודה הנאשם
SH-16-12-19437-616,"ת""פ 7912-01-19 (כתב אישום מתוקן) (התיק הרביעי) – בתיק זה הודה הנאשם והורשע בעבירת איומים, בכך שביום 18.10.2018 איים הנאשם על המתלוננת לאחר שהתברר כי לא יוכלו להיפגש, בכך שיבוא אליה ויעשה לה בלגאן.",כתבי האישום בהם הודה הנאשם
SH-16-12-19437-616,"ת""פ 46599-04-22 (כתב אישום מתוקן) (התיק החמישי) – בתיק זה הודה הנאשם בהחזקת סם לצריכה עצמית, לפי סעיפים 7(א) ו-(ג) סיפא לפקודת הסמים המסוכנים, בכך שביום 26.9.2021 החזיק הנאשם בביתו כ-90 גרם חשיש.",כתבי האישום בהם הודה הנאשם
SH-16-12-19437-616,"ת""פ 19437-12-16 (כתב אישום מתוקן) (התיק השישי) – בתיק זה הודה הנאשם בעבירה של תקיפה סתם ע""י שניים או יותר, לפי סעיף 382(א) לחוק העונשין. כתב האישום מתאר אירוע מיום 1.10.2019, שבו הנאשם ושניים מבני משפחתו תקפו את המתלוננת שעה שהיא החזיקה בתינוק. חלקו של הנאשם באירוע הוא שהחזיק בכוס שתיה חריפה, שנאשם 1 זרק לעבר המתלוננת, כשבהמשך הנאשם יחד עם האחרים דחפו את המתלוננת בעוד זו הודפת אותם. כמו כן היכו אותה באגרופים, וירקו עליה וניסו לחסום את הדלת בפניה כשניסתה להימלט.",כתבי האישום בהם הודה הנאשם
