verdict,text,part
"ת""פ 30353-01-23","ת""פ 30353-01-23 מדינת ישראל נ' מיכלשוילי ואח'",בית משפט השלום בבאר שבע
"ת""פ 30353-01-23","פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  13, 19א",חקיקה שאוזכרה: 
"ת""פ 30353-01-23","חוק העונשין, תשל""ז-1977: סע'  31, 40 ט', 275, 40 יג'",חקיקה שאוזכרה: 
"ת""פ 30353-01-23","הנאשמת הורשעה בהתאם להודאתה בעבירות כדלקמן: סיוע לסחר בסמים, עבירה לפי סעיף 13 + 19א   לפקודת הסמים המסוכנים [נוסח חדש] תשל""ג – 1973 (להלן: פקודת הסמים) ביחד עם  סעיף 31 לחוק העונשין, התשל""ז – 1977 (להלן: ""חוק העונשין"") נהיגה בקלות ראש, עבירה לפי סעיף 62(2) לפקודת התעבורה [נוסח חדש] תשכ""ט – 1969 והפרעה לשוטר במילוי תפקידו, עבירה לפי סעיף 275 לחוק העונשין.",גזר דין   לנאשמת 2
"ת""פ 30353-01-23","כפי העולה בכתב האישום המתוקן בו הודתה הנאשמת, במועד הרלוונטי פעל סוכן משטרתי בפעילות לצורך מיגור סחר בסמים. בתאריך 07.04.22 צורף הסוכן על ידי אחר לקבוצה בטלגרם המציעה סמים מסוגים שונים. במועד הרלוונטי הנאשמים היו נשואים לזה לזו. במסגרת פעילות הסוכן, בתאריך 31.12.22 יצר הסוכן קשר בקבוצה עם אחר, וביקש ממנו שישלח לו ""אותו הדבר"", הסוכן ביקש מהאחר שישלח לו את הסמים לרחוב בזל 66 בבאר שבע. בסמוך לכך השיב האחר לסוכן שיש לו סמים מסוג ""סאטיבה"" בתמורה ל- 500 ₪, בהמשך לאמור בשעה 22:43 סייעה הנאשמת לנאשם 1 לסחור בסם מסוכן בכך ששלחה עבורו הודעות בשל הקושי שלו לעשות כן, יצרה קשר עם הסוכן תוך שאמרה לו ""שלום זה השליח"" וכן שאלה את הסוכן האם נמצא בקרבת מקום וזאת כדי לסייע לנאשם בביצוע העסקה.",גזר דין   לנאשמת 2
"ת""פ 30353-01-23","בסמוך לאמור, עדכן הסוכן את הנאשמת שהוא במקום והיא השיבה לו שתוך 30 דקות יגיעו אליו ויחייגו אליו. בנסיבות אלו בשעה 23:07, יצר הנאשם קשר עם הסוכן ואמר לו שעוד 2 דקות מגיע למקום. במעמד זה אמרה הנאשמת לסוכן שעוד 2 דקות יגיעו למקום ברכב. בהמשך לאמור הגיעו הנאשמים למקום ברכב כאשר הנאשמת נוהגת ברכב והנאשם יושב במושב שליד הנהג. במעמד זה שאל הסוכן את הנאשמת למיקומה ואז סימנה לו באמצעות ידיה את מיקומה תוך שאמרה לו ""פה פה"", בסמוך לכך, יצא הנאשם מהרכב ועשה דרכו לעבר תא המטען של הרכב וביקש מהסוכן שיכנס לרכב למושב האחורי, הנאשם פתח תא המטען הוציא שקית גדולה ושב להתיישב במושב הקדמי, אז שאל הסוכן ""סאטיבה נכון?",גזר דין   לנאשמת 2
"ת""פ 30353-01-23","במעשיו אלו סחר הנאשם בסם מסוג קנבוס במשקל 09.83 גרם בתמורת 500 ₪ וזאת ללא היתר או רישיון, בעוד הנאשמת סייעה לו בכך ששלחה הודעות לסוכן וסימנה מיקומם בעוד שנהגה ברכב.",גזר דין   לנאשמת 2
"ת""פ 30353-01-23","בהמשך לאמור, הגיע השוטר אושרי למקום ובהיותו סמוך לרכב צעק ""משטרה, לא לגעת ברכב"" ופתח הדלת הקדמית של הנהג, באותה העת לחצה הנאשמת על דוושת הגז של הרכב והחלה בנסיעה, כתוצאה מכך נפל השוטר אושרי ארצה והגלגל האחורי של הרכב עלה על רגלו, בנסיבות אלה ישב הסוכן במושב האחורי, הנאשמת המשיכה בנסיעה, הסוכן ניסה להגיע למפתחות הרכב על מנת להפסיק נסיעת הרכב תוך שצועק ""משטרה"" אך הנאשמים מנעו ממנו הוצאת המפתחות ממתג ההתנעה. בהמשך לכך, נהגה הנאשמת ברכב מרחק קצר עד שנאלצה לעצור בשל חסימת הרחוב שבוצעה באופן ייזום על ידי המשטרה. בסמוך לכך ניגש השוטר אבירם לנאשם תוך שצעק ""משטרה"" הנאשם התנגד למעצר וניסה לשחרר ידו ושלח ידו ורגליו לכיוון השוטר אבירם אשר נאלץ לסגת לאחור כדי לא להיפגע, רק לאחר שהשוטר אבירם ושוטרים נוספים השכיבו הנאשם ארצה הצליחו לעצור אותו.",גזר דין   לנאשמת 2
"ת""פ 30353-01-23","במעמד זה החזיק הנאשם, בתוך שקית גדולה 20 שקיות של סם מסוג קנבוס במשקל כולל של 458.68 גרם וכן צנצנת לבנה ובה סם מסוג קנבוס במשקל 10.02 גרם וזאת שלא לצריכתו העצמית וללא היתר או רישיון וכן התנגד למעצר.",גזר דין   לנאשמת 2
"ת""פ 30353-01-23",במעשיה נהגה הנאשמת ברכב בקלות ראש וכן הפריעה בכוונה לשוטרים למלא את תפקידם.,גזר דין   לנאשמת 2
"ת""פ 30353-01-23","בתאריך 17.04.23 הציגו הצדדים הסדר דיוני לפיו כתב האישום תוקן הנאשמים הודו והורשעו במיוחס להם, במסגרת ההסדר הופנו הנאשמים לשירות המבחן לעריכת תסקיר בעניינם, ללא הסכמה עונשית, תוך שהמאשימה מסרה כי אינה מחויבת להמלצות התסקיר.",גזר דין   לנאשמת 2
"ת""פ 30353-01-23","דיון הטיעונים לעונש בעניינו של הנאשם נדחה לבקשת שירות המבחן ולבקשת ההגנה, על מנת לבחון ההליך הטיפולי בנוגע לנאשם. הטיעונים לעונש בעניינה של הנאשמת נשמעו ביום 21.12.23.",גזר דין   לנאשמת 2
"ת""פ 30353-01-23","בעניינה של הנאשמת הוגשו גם כן מספר תסקירים. בתסקיר מיום 28.08.23, סקר שירות המבחן קורות חייה, בת 38 נשואה ואם לשניים, מתגוררת באשקלון ביחד עם הנאשם ועם אמה. מתארת מערכת יחסים טובה ותומכת עם הנאשם. הנאשמת עובדת כמטפלת בקשישים ומתפקדת כמפרנסת יחידה, מתארת שמתמודדת עם קושי כלכלי. הנאשמת ילידת גיאורגיה, גדלה במשפחה מתפקדת ונורמטיבית. עלתה ארצה ביחד עם הנאשם בשנת 2016, במסגרת הליך פוריות שנעשה בארץ נולדו להם שני ילדים, כיום האחד בן 5 והשני בן שנה וחצי. הנאשמת נעדרת עבר פלילי, שללה שימוש בחומרים משני תודעה. בהתייחס לאירוע שללה מודעות למכירת סמים,  לטענתה בעלה שב מטקס אזכרה לאביו לאחר ששתה אלכוהול וביקש ממנה להסיעו לבאר שבע, היא נענתה לבקשתו, היא ציינה שלא הייתה מעורבת במטרת הנסיעה, ציינה שסייעה לנאשם שאינו דובר השפה העברית בתרגום ההודעות, סברה שמדובר במכר של בעלה. במהלך השהות ברכב ביחד עם הסוכן לא הייתה מעורבת בשיח ביניהם ולא הבחינה בהתנהלות ביניהם הייתה עסוקה בטלפון הנייד שלה בבירור בנוגע למצב הילדים. לטענת הנאשמת כאשר הגיע השוטר השני, שהיה לבוש באזרחי ניסה לפתוח את הדלת והיא האצה הרכב מתוך בהלה, סברה שמנסה לגנוב את הרכב או לפגוע בה ובבעלה. היא ציינה שלא התכוונה לפגוע ברגלו של השוטר ורק לאחר שנסעה והתקדמה הבינה שמדובר בשוטרים.",תסקירי שירות מבחן 
"ת""פ 30353-01-23","שירות המבחן ציין שהמתלוננת מתקשה להתייחס למעשה הפלילי ושללה מודעות או מעורבות מכוונת במכירת סמים, צמצמה השיח בנוגע למעורבותה וטענה שכל חלקה התמצה בתרגום, שללה כוונה לרווח כספי ושהתנהלותה בהמשך האירוע נבע מחוסר הבנה של הסיטואציה. הנאשמת מסרה שההליך הפלילי היווה עבורה גורם מרתיע והביע שאיפות לניהול אורח חיים נורמטיבי ויצרני. שירות  המבחן ציין שהנאשמת שללה נזקקות טיפולית.",תסקירי שירות מבחן 
