verdict,text,part
תפ (חד') 1053∕05,"חוק העונשין, תשל""ז-1977: סע'  348 (ג), פרק י'",חקיקה שאוזכרה: 
תפ (חד') 1053∕05,"נגד הנאשם הוגש ביום 17.1.05 כתב אישום המייחס לו ביצוע עבירות של מעשים מגונים, עבירה לפי סעיף 348 (ג) לחוק העונשין וכן עבירה של הטרדה מינית, עבירה לפי סעיף 5 (א) לחוק למניעת הטרדה מינית תשנ""ח – 1998.",גזר - דין
תפ (חד') 1053∕05,"לאחר שנשמעו חלק מראיות התביעה ובעיקר עדותה של המתלוננת, הגיעו הצדדים לעיסקת טיעון לפיה יתוקן כתב האישום, כך שיימחק סעיף 1 להוראות החיקוק, דהיינו תמחק העבירה של מעשים מגונים וכן יימחקו העובדות הרלוונטיות שבסעיפי העובדות השונים המתייחסים להוראות החיקוק הנ""ל.",גזר - דין
תפ (חד') 1053∕05,"עפ""י הסדר הטיעון, יודה הנאשם בהטרדת המתלוננת מינית ויורשע בביצוע העבירה הנ""ל, והוסכם כי הצדדים יעתרו להטלת עונש של מאסר על תנאי וקנס.",גזר - דין
תפ (חד') 1053∕05,"בהקדמה אציין כי המתלוננת הינה כלתו, אשת בנו המנוח של הנאשם, אשר הלך לעולמו בתאונת דרכים והשאיר אחריו את אשתו ושתי בנותיו, והם התגוררו עד למות המנוח בקומה השניה של בית שבקומתו הראשונה התגורר הנאשם עם אשתו.",גזר - דין
תפ (חד') 1053∕05,"הנאשם פנה למתלוננת וביקשה לא לחזור לעבודה במועצה המקומית בסמ""ה, אך היא חזרה לעבודה לאחר 40 יום.",גזר - דין
תפ (חד') 1053∕05,"מאז שהמתלוננת חזרה לעבודה, החל הנאשם עוקב אחריה, מגיע למקום עבודתה ויושב שעות ובסיום יום העבודה היה מבקש ממנה שתסיעו לביתו.",גזר - דין
תפ (חד') 1053∕05,העובדות בהן הודה הנאשם ואשר היוו את הבסיס להרשעתו בעבירה של הטרדה מינית הן:,גזר - דין
תפ (חד') 1053∕05,"הנאשם הגיע למקום עבודתה של הנאשמת במועצה מקומית בישוב במשולש ועם סיום העבודה ביקשה להסיעו לביתו, אך כאשר הגיעו לכניסה לכפר מגוריהם, ביקש ממנה להמשיך בנסיעה ישר ואמר שהוא רוצה לדבר איתה. בהמשך הודיע לה כי הוא רוצה להשיאה לבנו על מנת שהמתלוננת תהיה קרובה אליו, כיון שהוא אוהב אותה בתור אהובה, ובהמשך אמר לה שהוא רוצה שהוא והמתלוננת יהיו כמו בעל ואשה (דברים אלה התרחשו ביום 21.5.02).",גזר - דין
תפ (חד') 1053∕05,"למחרת היום הסיעה המתלוננת את הנאשם ובמהלך הנסיעה הנאשם הטריד מינית אותה על ידי כך שאמר לה שהוא אוהב אותה ושהוא רוצה לנשק אותה ורוצה להתחתן עימה, וזאת למרות שהמתלוננת הביעה זעזוע מדבריו אך הנאשם הוסיף כי המתלוננת היא אהובת ליבו וכי הוא חולם עליה, אך מגיע לפורקן מיני עם חמותה של המתלוננת. הנאשם המשיך וקרא למתלוננת אהובתי, אמר לה שהיא שתולה בליבו וכי בכוונתו לאהוב אותה לחבק אותה לנשק אותה ולשכב איתה.",גזר - דין
תפ (חד') 1053∕05,כאמור הודה הנאשם בדברים שפורטו לעיל והוא הורשע בעבירה של הטרדה מינית.,גזר - דין
