verdict,text,part
"תפ (פ""ת) 2054-07","<<ת""פ> <2054-07> <מ.י. שלוחת תביעות תחנת פתח תקוה נ' קביעה>",<בית משפט השלום בפתח תקווה>
"תפ (פ""ת) 2054-07",<04 יוני 2009>,>
"תפ (פ""ת) 2054-07",הנאשם הורשע לאחר ניהול הליך הוכחות בעבירות של גניבה לפי סעיף 384 לחוק העונשין והסגת גבול לפי סעיף 447(א) לחוק העונשין.,גזר דין
"תפ (פ""ת) 2054-07","ב""כ התביעה הדגיש בטיעוניו עלונש את השווי הרב של הרכוש אותו ביקש הנאשם לגנוב ואף גנב משטחה של החברה המתלוננת.",עובדות המקרה פורטו בהרחבה בהכרעת הדין.
"תפ (פ""ת) 2054-07","התביעה עתרה לגזור על הנאשם עונש מאסר לריצוי בפועל, עונש מאסר מותנה וקנס כספי.",עובדות המקרה פורטו בהרחבה בהכרעת הדין.
"תפ (פ""ת) 2054-07","ב""כ הנאשם הדגיש כי אין כל הערכת שווי מחיר לגבי ראשי הקידוח שנגנבו וכן הדגיש כי מדובר בנאשם נעדר עבר פלילי, שזו לו הסתבכותו הראשונה עם החוק. הנאשם נשוי ואב לילד פעוט.",עובדות המקרה פורטו בהרחבה בהכרעת הדין.
"תפ (פ""ת) 2054-07","מתסקיר זה עולה כי מדובר בנאשם בן 25, בן למשפחה נורמטיבית, אשר הקים משפחה משלו.",התקבל תסקיר שירות המבחן בעניינו של הנאשם.
"תפ (פ""ת) 2054-07","מאחר שהנאשם לא נטל אחריות על המעשים בהם הורשע ולא ראה פסול במעשיו, לא מצא שירות המבחן להמליץ על הליך טיפולי כלשהו. יחד עם זאת, המליץ שירות המבחן כי באם יוטל על הנאשם עונש מאסר לריצוי בפועל הוא יומר בעבודות שירות וזאת על מנת שלא לחשוף את הנאשם לשהות בבית כלא ולהשפעת אסירים אחרים.",התקבל תסקיר שירות המבחן בעניינו של הנאשם.
"תפ (פ""ת) 2054-07","בבואי לשקול את העונש שיש להטיל על הנאשם שקלתי מחד את נסיבות ביצוע העבירה שיש בהן משום התחכום והתכנון של כניסה לשטחה של חברה, תוך שימוש בכלי עבודה שניתן לנאשם לצורך עבודתו שלו. הנאשם הפר את אמון מעבידיו וכאמו, בשעות העבודה ותוך שימוש במכשיר הנ""ל, חרג מהתחום המותר לו וחדר אל תחומה של החברה המתלוננת שם ביצע את העבירות בהן הורשע.",התקבל תסקיר שירות המבחן בעניינו של הנאשם.
"תפ (פ""ת) 2054-07",שקלתי אף את האינטרס הציבורי המחייב ענישה מחמירה ומרתיעה כנגד אלה הנוטלים את רכושו של הזולת.,"אין המדובר במעידה רגעית, אלא בביצוע עבירה מתוכננת, כאמור."
"תפ (פ""ת) 2054-07","מנגד שקלתי את נסיבותיו האישיות של הנאשם, כפי שבאו לידי ביטוי אף בתסקיר שירות המבחן.","אין המדובר במעידה רגעית, אלא בביצוע עבירה מתוכננת, כאמור."
"תפ (פ""ת) 2054-07","מדובר בנאשם צעיר ונעדר עבר פלילי אשר העונש שיוטל עליו צריך לאפשר לו שיקום בעתיד והשתלבות חוזרת באורח חיים נורמטיבי, כפי שהיה לנאשם זה, עד הסתבכותו בענין דנא.","אין המדובר במעידה רגעית, אלא בביצוע עבירה מתוכננת, כאמור."
"תפ (פ""ת) 2054-07",לאחר איזון כל האינטרסים מצאתי כי לא ניתן להסתפק בעונש אשר כולו צופה פני עתיד וכי יש להטיל על הנאשם עונש ממשי אשר יהיה בו כדי לשקף את האינטרס הציבורי ואת נסיבות ביצוע העבירות. הן אופן ריצוי העונש והן מידתו יהיו מתונים במידה כזו אשר יהיה בהם כדי לשקף את נסיבותיו האישיות של הנאשם ואת אפשרויות שיקומו בעתיד.,"אין המדובר במעידה רגעית, אלא בביצוע עבירה מתוכננת, כאמור."
"תפ (פ""ת) 2054-07",אני גוזרת על הנאשם חמישה חודשי מאסר לריצוי בפועל אשר ריצויים בדרך של עבודות שירות ישקל לאחר קבלת חוות דעתו של הממונה על עבודות השירות.,"אין המדובר במעידה רגעית, אלא בביצוע עבירה מתוכננת, כאמור."
"תפ (פ""ת) 2054-07",כן אני גוזרת על הנאשם  שבעה חודשי מאסר על תנאי למשך שלוש שנים לבל יבצע עבירה כשלהי נגד הרכוש.,"אין המדובר במעידה רגעית, אלא בביצוע עבירה מתוכננת, כאמור."
"תפ (פ""ת) 2054-07","הנאשם יופנה, איפוא, אל הממונה על עבודות השירות לצורך קבלת חוות דעתו.","אין המדובר במעידה רגעית, אלא בביצוע עבירה מתוכננת, כאמור."
"תפ (פ""ת) 2054-07","קשר עם הנאשם ניתן ליצור בטלפון 0528019111 או באמצעות ב""כ 039130600.",עותק מגזר הדין יועבר אל הממונה על עבודות השירות.
"תפ (פ""ת) 2054-07",דיון בעניינו של הנאשם יתקיים ביום  1.9.09 בשעה 14.00.,עותק מגזר הדין יועבר אל הממונה על עבודות השירות.
"תפ (פ""ת) 2054-07","הממונה על עבודות השירות, מתבקש להעביר את חוות-דעתו כמבוקש עד למועד הדיון.",עותק מגזר הדין יועבר אל הממונה על עבודות השירות.
"תפ (פ""ת) 2054-07","ניתן היום,  י""ב סיון תשס""ט, 04 יוני 2009, בהעדר הצדדים.",עינת רון 54678313
"תפ (פ""ת) 2054-07",<             >,עינת רון 54678313
"תפ (פ""ת) 2054-07",<             >,עינת רון 54678313
