verdict,text,part
"תפ (ב""ש) 4493∕06",בית משפט השלום באר שבע,בתי המשפט
"תפ (ב""ש) 4493∕06",בית משפט השלום באר שבע,בתי המשפט
"תפ (ב""ש) 4493∕06",בית משפט השלום באר שבע,פ  004493/06
"תפ (ב""ש) 4493∕06",בית משפט השלום באר שבע,פ  004493/06
"תפ (ב""ש) 4493∕06",כבוד השופט  ד. מגד- סגן נשיא,בפני:
"תפ (ב""ש) 4493∕06","הנאשם הורשע על פי הודאתו במסגרת הסדר טיעון בכתב אישום מתוקן בעבירות בנשק, עבירה לפי סעיף 144(א) לחוק העונשין, התשל""ז-1977. מכתב האישום המתוקן עולה, כי בתאריך 14.9.06 החזיק הנאשם בביתו שברהט אקדח מסוג אף אן ומחסנית ובה ארבעה כדורים. בהסדר הטיעון סוכם, כי התביעה תעתור לגזור על הנאשם מאסר בפועל לריצוי בבית סוהר וההגנה תטען באופן חופשי.",גזר דין
"תפ (ב""ש) 4493∕06","לבקשת הסניגור שירות המבחן ערך מספר תסקירים. התסקיר הראשון פרט את נסיבותיו האישיות. מדובר בנאשם כבן 25, שסיים 6 שנות לימוד, נשוי ואב לשלושה ילדים ועובד בחקלאות. בתסקיר השני נכתב, כי הנאשם הכחיש את המיוחס לו בכתב האישום, טען, כי אסף טרמפיסט שהשאיר את האקדח ברכבו. לאחר שהנאשם שב והודה בבית המשפט בעבירה המיוחסת לו הוגש תסקיר נוסף. עולה ממנו, כי הנאשם הודה שרכש את האקדח, בידיעה שאינו רשאי להחזיק בו, על מנת לירות יריות שמחה במסיבת נישואין של אחיו. שירות המבחן סבר, כי הימשכות ההליכים המשפטיים מהווים לגבי הנאשם גורם חינוכי והרתעתי לכן המליץ להשית עליו מאסר לריצוי בעבודות שירות.",גזר דין
"תפ (ב""ש) 4493∕06","בטיעוניו לעונש הדגיש התובע, כי אין מקום להסתפק במאסר לריצוי בעבודות שירות וכי רק ענישה מחמירה, הכוללת מאסרים בפועל בבית סוהר, תצמצם את תופעת החזקת הנשק הנפוצה במחוזותינו. הוא תמך טיעוניו בפסיקה עניפה. הסניגור טען, כי מדובר בנאשם נורמטיבי, בעל משפחה, מפרנס יחיד שלראשונה הסתבך עם החוק ולכן ביקש לאמץ את המלצת שירות המבחן.",גזר דין
"תפ (ב""ש) 4493∕06","החזקת נשק ללא רישיון הינה חמורה ביותר. חברה מתוקנת חייבת לנקוט יד קשה כלפי העוברים אותה. פסקי הדין של בית המשפט העליון מצביעים על כך, שהגיעה העת להעלות את רמת הענישה בעבירה זו, בה טמון פוטנציאל של סכנה לשלום הציבור.",גזר דין
"תפ (ב""ש) 4493∕06","בע""פ 3804/05 אברהים אבוקרינאת נ. מדינת ישראל, תק-על 2005(2), 1849 נקבע כדלקמן:",גזר דין
"תפ (ב""ש) 4493∕06","	""עבירת החזקת נשק ללא רשות כדין, נמנית על העבירות החמורות, המצדיקות הטלת עונשי מאסר לריצוי בפועל, גם על מי שזו עבירתו הראשונה (ראו רע""פ 2718/04 פואד אבו דאחל נ' מדינת ישראל, תק-על 2004(1) 3401). במאזן השקלא–טריא בעבירות מסוג זה, על בית-המשפט לתת משקל נכבד יותר לאינטרס הציבורי ולאינטרס ההרתעתי, על-פני נסיבותיו האישיות של העבריין.""",גזר דין
"תפ (ב""ש) 4493∕06","בית משפט העליון קבע בעניין זה בע""פ 910/85, אברהים קונדוס ואח' נ. מדינת ישראל, תק-על 86(2), 670 כדלקמן:",גזר דין
"תפ (ב""ש) 4493∕06","בע""פ 3289/03 אבשלום קוממי נ. מדינת ישראל, תק-על 2003(4), 78, עמ' 79 חזר ואמר כב' השופט לוי :",גזר דין
"תפ (ב""ש) 4493∕06","בית המשפט המחוזי בבאר שבע דן במקרה דומה של החזקת אקדח מסוג אף אן בע""פ 7117/05 פתחי טורה נ. מדינת ישראל (לא פורסם). באותו עניין גזר בית המשפט השלום על נאשם נעדר עבר פלילי 6 חודשי מאסר בפועל ומאסר מותנה. בית המשפט המחוזי לא התערב בגזר הדין.",גזר דין
"תפ (ב""ש) 4493∕06","גם כאשר הנשק שימש לצורך ""יריות שמחה"" במהלך חתונה, על-פי המינהג המקומי, לא ראה בית המשפט לנכון להימנע מהטלת עונש מאסר בפועל על העבריין. בע""פ 1568/90 עלי אחמד נעמה נ. מדינת ישראל, דינים-עליון, כרך יז, 193, נדון עניינו של מערער שהורשע בעבירות של נשיאת נשק ויריות באוויר בזמן חתונה בכפר מגוריו. המערער נדון ל-9 חודשי מאסר בפועל, לקנס ולמאסר על תנאי. באותו עניין הודגש, כי האקדח שהוחזק לא נועד למטרות פליליות או עויינות וכי המערער הוא בן למשפחה חיובית. בית המשפט העליון ראה לנכון להקל עם המערער הנ""ל והעמיד את תקופת המאסר לריצוי בפועל על 6 חודשים, ללא ניכוי ימי המעצר (44 יום).",גזר דין
"תפ (ב""ש) 4493∕06","בנסיבות אלה ונוכח הפסיקה המפורשת והעקבית שפורטה לעיל, לא אוכל לקבל את המלצת שירות המבחן. לאחר שהתחשבתי בהודאת הנאשם באשמה, העדר עבר פלילי והזמן הרב שחלף מאז נעברה העבירה ללא כל הסתבכות עם החוק, אני גוזר על הנאשם את העונשים כדלקמן:",גזר דין
"תפ (ב""ש) 4493∕06",	א.	4 חודשי מאסר לריצוי בפועל.,גזר דין
"תפ (ב""ש) 4493∕06",ב.	6 חודשי מאסר על תנאי והתנאי הוא שתוך 3 שנים ממועד שחרורו מהכלא לא יעבור עבירה זהה.,גזר דין
"תפ (ב""ש) 4493∕06",המוצג יחולט לטובת אוצר המדינה.,גזר דין
"תפ (ב""ש) 4493∕06",עותק מהגזר-הדין ישלח לשירות המבחן. ,גזר דין
"תפ (ב""ש) 4493∕06",הודעה זכות הערעור.,גזר דין
"תפ (ב""ש) 4493∕06","ניתן היום י""ז באלול, תשס""ח (17 בספטמבר 2008) במעמד הצדדים.",גזר דין
"תפ (ב""ש) 4493∕06",מבקש עיכוב ביצוע. בכוונתי להגיש ערעור.,"ב""כ הנאשם:"
"תפ (ב""ש) 4493∕06",מגד 54678313-4493/06,54678313החלטה
"תפ (ב""ש) 4493∕06",בהסכמת המאשימה מעכב ביצוע גזר-הדין למשך 45 יום.,54678313החלטה
"תפ (ב""ש) 4493∕06","ניתנה היום י""ז באלול, תשס""ח (17 בספטמבר 2008) במעמד הצדדים. ד. מגד, שופט",54678313החלטה
"תפ (ב""ש) 4493∕06",004493/06פ  134 נורית היינה,סגן נשיא
"תפ (ב""ש) 4493∕06",נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,סגן נשיא
