verdict,text,part
תפ (נצ') 16-10,<#2#>>,<<זיד יאסין (עציר)>>
תפ (נצ') 16-10,"חוק העונשין, תשל""ז-1977",חקיקה שאוזכרה: 
תפ (נצ') 16-10,פקודת התעבורה [נוסח חדש],חקיקה שאוזכרה: 
תפ (נצ') 16-10,"בהכרעת הדין מיום 15.4.10, ולאחר שמיעת הראיות, הורשע הנאשם (להלן: ""הנאשם"") בשתי עבירות של שוד בנסיבות מחמירות, לפי סעיף 402(ב) לחוק העונשין, תשל""ז-1977 (להלן: ""חוק העונשין""), החזקת סכין, לפי סעיף 186(א) לחוק העונשין, שתי עבירות של קשירת קשר לביצוע פשע, לפי סעי, 499(א)(1) לחוק העונשין, שתי עבירות של הסתייעות ברכב לביצוע פשע, לפי סעיף 43 לפקודת התעבורה [נוסח חדש], התשכ""א-1961 (להלן: ""פקודת התעבורה""), קבלת דבר במרמה, לפי סעיף 415 לחוק העונשין ועבירה של נהיגה בזמן פסילה, לפי סעיף 67 לפקודת התעבורה. הנאשם זוכה מעבירה של החזקת נשק, נשיאתו או הובלתו לפי סעיף 144 לחוק העונשין.",כתב האישום והשתלשלות העניינים:
תפ (נצ') 16-10,כתב האישום מייחס לנאשם שני אירועים המפורטים בשני אישומים.,כתב האישום והשתלשלות העניינים:
תפ (נצ') 16-10,"על פי המתואר באישום הראשון, ביום 22.11.09, או סמוך לו, קשר הנאשם קשר עם אחר לשדוד מתדלק בתחנת דלק הממוקמת על כביש ""עוקף נצרת"", ולשם מימוש השוד הצטיידו השניים באקדח וסכין. ביום 23.11.09, סמוך לשעה 01:20, הגיעו הנאשם והאחר לתחנת הדלק ברכב מסוג אאודי (להלן: ""הרכב""), כאשר האחר נהג והנאשם לצידו, והשניים, רעולי פנים, נשאו עימם ברכב סכין ואקדח. הנאשם יצא מהרכב, פנה לעבר המתדלק שהיה בחנות הצמודה לתחנה, והורה לו, באיומי סכין, להעביר לידיו את הכסף שבקופת החנות. באותו זמן האחר ישב ברכב וכיוון אקדח לעבר המתדלק. המתדלק עשה כמצוות הנאשם, הוציא מקופת החנות סך של 1,341 ₪ וזאת שעה שהנאשם ניצב עם סכינו בצמוד למתדלק. הנאשם לקח את הכסף, חזר אל הרכב ונמלט מן המקום.",כתב האישום והשתלשלות העניינים:
תפ (נצ') 16-10,"על פי המתואר באישום השני, ביום 30.11.09, או סמוך לו, קשר הנאשם קשר עם אחר לשדוד מתדלק בתחנת דלק הסמוכה לכפר אכסאל, ולשם מימוש השוד הצטיידו השניים במברג אותו נשא הנאשם. באותו היום, סמוך לשעה 23:25, הגיעו השניים לתחנת הדלק ברכב כאשר הנאשם נוהג והאחר לידו, וזאת שעה שהנאשם פסול מלנהוג. הנאשם ביקש מהמתדלק לתדלק את הרכב, ולאחר מכן ביקש ממנו לגשת עימו לחנות הצמודה שכן הוא מעוניין לקנות שתייה. הנאשם נכנס עם המתדלק לחנות, לקח מהמקרר שתי פחיות שתייה, הניחן על הדלפק, וניגש למתדלק. עוד איים על המתדלק, באמרו כי לחברו היושב ברכב יש אקדח, ושאם המתדלק ינסה לפעול, החבר ירה בו. המתלונן עשה כמצוות הנאשם, הוציא מן הקופה סך של 1,800 ₪, והנאשם נטל את הכסף וניגש לרכב. כמו כן הנאשם נמלט מהמקום מבלי לשלם את מחיר הדלק, בסך 285 ₪.",כתב האישום והשתלשלות העניינים:
תפ (נצ') 16-10,"המאשימה עמדה על חומרת המעשים בהם הורשע הנאשם וטענה כי מעשיו של הנאשם עלולים היו בקלות להסתיים באופן טרגי. עוד טענה המאשימה כי העבירות בהן הורשע הנאשם הפכו לנפוצות בחברה, והמציאות הוכיחה עד כמה רבה הסכנה הטמונה לחייהם של הבריות ולשלומם בעבירות של שוד מזוין כגון זו שהנאשם הורשע בה. המאשימה הוסיפה וטענה כי לחובתו של הנאשם עבר פלילי עשיר הכולל מאסרים קודמים אשר לא הרתיעו את הנאשם מלשוב ולבצע עבירות חמורות נוספות. עוד טענה המאשימה כי הנאשם אינו משתף פעולה ולא מוסר את שמו של מי שהיה עימו במשך אירועי השוד.",טיעוני הצדדים לעונש:
תפ (נצ') 16-10,"על כן ובהתחשב בנסיבותיו של התיק ביקשה המאשימה להטיל על הנאשם עונש מאסר ממשוך שלא יפחת מ- 10 שנים, מאסר על תנאי, קנס ופיצוי למתלוננים.",טיעוני הצדדים לעונש:
תפ (נצ') 16-10,"ב""כ הנאשם טען, מנגד, כי המדובר בנאשם אשר גדל בבית בנסיבות קשות ביותר והינו קורבן לנסיבות חייו הקשות. כן טען הסניגור שהעבירה האחרונה שבוצעה על ידי הנאשם הינה משנת 2002, ומאז ועד היום הנאשם לא הורשע בפלילים. הסניגור הוסיף וטען שבמקרה הנדון לא נגרם כל נזק למי מהמתלוננים, כמו כן לא היה שימוש בנשק חם וסכום הכסף שנגנב מהמתלוננים היה פעוט. הסניגור הפנה לפסיקה רלוונטית וביקש להטיל על הנאשם עונש מידתי, ושירוצה בבית סוהר שיקומי, ככל הניתן בבית סוהר חרמון.",טיעוני הצדדים לעונש:
