verdict,text,part
תפ (חד') 1158-08,"<<ת""פ> <1158-08> <מ.י. תביעות חדרה -משטרת ישראל נ' אגבאריה ואח' >>",<<בית משפט השלום בחדרה>
תפ (חד') 1158-08,"חוק הכניסה לישראל, תשי""ב-1952","חוק העונשין, תשל""ז-1977: סע'  144 (א)"
תפ (חד') 1158-08,"הנאשם 2 (להלן: ""הנאשם"") הודה במסגרת הסדר טיעון בישיבת יום 20.4.09 בעבירה המיוחסת לו בכתב האישום והיא עבירה של החזקת נשק שלא כדין, עבירה לפי סעיף 144 (א) לחוק העונשין, התשל""ז – 1977.",לגבי נאשם 2
תפ (חד') 1158-08,כפי שעולה מכתב האישום הנאשם קיבל מהנאשם 1 רובה אוויר וכן 67 כדורי ציד והחזיקם בביתו ללא היתר כדין.,לגבי נאשם 2
תפ (חד') 1158-08,לנאשם הרשעות קודמות בעבירות שונות וזאת כפי שעולה מגיליון הרשעותיו הקודמות שהוגש וסומן ת/2.,לגבי נאשם 2
תפ (חד') 1158-08,אין חולקין כי העבירה המיוחסת לנאשם הינה עבירה חמורה שעלולה בתנאים מסוימים לגרום נזק ואף לפגיעה בחיי אדם.,לגבי נאשם 2
תפ (חד') 1158-08,"בהתחשב בחומרת העבירה עתרה המאשימה לאמץ את הסדר הטיעון מיום 20.4.09 ולהשית על הנאשם שישה חודשי מאסר בפועל שירוצו בעבודות שירות, מאסר על תנאי, קנס, התחייבות והשמדת המוצגים.",לגבי נאשם 2
תפ (חד') 1158-08,בעניינו של הנאשם הוכן והוגש תסקיר שממנו עולה כי הנאשם לקח אחריות על מעשיו ומבין את חומרת העבירה והביע חרטה על מעשיו. בסופו של דבר שירות המבחן המליץ כי יוטל על הנאשם מאסר על תנאי משמעותי ומרתיע וקנס משמעותי שיחבר אותו לאחריותו האישית למעשיו.,לגבי נאשם 2
תפ (חד') 1158-08,"ב""כ הנאשם בטיעוניו לעונש ביקש להתחשב בנאשם שכן מדובר באדם מבוגר, חולני, בן 51 אב ל-10 ילדים, אדם נורמטיבי באופיו שלקח אחריות מלאה על מעשיו. יתרה מכך, עת הגיעו החוקרים לביתו ביקש מבנו למסור להם את הרובה שנמצא בקומה העליונה  ואף הודה בחקירתו במשטרה כי לקח את רובה אויר בכדי להרחיק את היונות (נ/2). ב""כ הנאשם ממשיך וטוען כי אילולא עו""ד מחאג'נה (בא כוחו הקודם של הנאשם) הגיע להסדר טיעון עם התביעות היה עותר הוא לאמץ את המלצות שירות המבחן ולהשית על הנאשם מאסר על תנאי וקנס. אולם לאור העובדה כי עו""ד מחאג'נה הגיע להסדר טיעון בעניינו של הנאשם לפיו יושת על הנאשם מאסר בפועל שירוצה בעבודות שירות, אז עותר ב""כ הנאשם כי ביהמ""ש לא יטיל על הנאשם יותר מחודש אחד מאסר בפועל שירוצה בעבודתו שירות.",לגבי נאשם 2
תפ (חד') 1158-08,"מלאכת גזירת הדין היא קשה, סבוכה ועדינה, ומשמשים בה שיקולי ענישה שונים, אשר יש ליתן להם ביטוי ולאזן ביניהם.",לגבי נאשם 2
תפ (חד') 1158-08,"משקלם היחסי אינו קבוע, והוא משתנה מענין לענין, לפי הנאשם ונסיבותיו.",לגבי נאשם 2
תפ (חד') 1158-08,"שיקולים אלה פורטו בהרחבה על ידי כב' הנשיאה בייניש בע""פ 4890/01 מד""י נ' פלוני פ""ד נו' (1) 594, 601 כאמור להלן: ",לגבי נאשם 2
תפ (חד') 1158-08,"אין צורך להכביר במילים על חומרת העבירה בה הורשע הנאשם, החזקת נשק שלא כדין, עבירה שמהווה סכנה ממשית לביטחון הציבור, היות וכלי הנשק יכל להתגלגל לגורמים פליליים, או גורמים עוינים. בית משפט עליון נתן זה מכבר את דעתו על מדיניות הענישה בעבירות נשק:",לגבי נאשם 2
תפ (חד') 1158-08,"""אין אנו יכולים להתעלם מהעובדה, שהחזקת נשק שלא כדין הינה עבירה נפוצה, אשר מסכנת את בטחון הציבור במידה רצינית, והדברים ידועים. חשוב שתחדור לתודעת כל תושבי המדינה הידיעה, שמי שביודעין מקבל לרשותו כלי נשק שלא כדין, צפוי בגין עבירה זו לעונש מכאיב, אפילו אין הוא מתכוון אישית לבצע פשע מסוים ומוגדר בעזרת הנשק האמור"" (ראה ע""פ 972, 910/85 אברהים קונדוס ואח' נ' מדינת ישראל, תק-על 86(2), 670). ",לגבי נאשם 2
תפ (חד') 1158-08,"גם גיליון הרשעותיו הקודמות של הנאשם (ת/2) עומד לו לרועץ וממנו ניתן לראות כי אין זו מעידתו הראשונה של הנאשם, אשר הורשע בעבר בעבירות על חוק הכניסה לישראל, משיכת שיק ללא כיסוי, איומים ואי הגשת דו""ח למס הכנסה במועד.",לגבי נאשם 2
תפ (חד') 1158-08,"יחד עם זאת, יודגש כי משנת 2004 ועד ליום ביצוע העבירה נשוא כתב האישום הנאשם לא ביצע כל עבירה.",לגבי נאשם 2
תפ (חד') 1158-08,לאחר ששקלתי לקולא ולחומרא את נסיבותיו האישיות של הנאשם מחד ואת חומרת העבירה ועברו הפלילי של הנאשם החלטתי ליתן לנאשם הזדמנות לשקם את חייו ועל אין אני מאמץ את הסדר הטיעון באשר לעונש שיושת על הנאשם.,לגבי נאשם 2
תפ (חד') 1158-08,לעניין זה אציין כי ההלכה הפסוקה קובעת כי לבית משפט לעולם שיקול הדעת האם לאמץ הסדר טיעון אם לאו.,לגבי נאשם 2
תפ (חד') 1158-08," 	הפסיקה (ראה: ע""פ 70278/08 צוריאל הדר נ' מד""י (פורסם בנבו)) - הציגה נוסחת איזון, כאשר נוסחה זו יש בה, מניה וביה, גם אמירה כי מקום שהעונש איננו ראוי - או שיקולי התביעה לא היו ראויים, גם אם פעלה התביעה בתום לב - אין חובה על בית המשפט לאמץ את הסדר הטיעון.",לגבי נאשם 2
תפ (חד') 1158-08,"קל וחומר במקרה דנא, כאשר דינו של הנאשם 1 אשר הביא לנאשם 2 את הרובה, כבר נגזר והוא קיבל עונש של מאסר על תנאי, קנס והתחייבות, הרי שמכח עיקרון ""אחידותה ענישה"" אין לאמץ את הסדר הטיעון.",לגבי נאשם 2
תפ (חד') 1158-08,"""הכלל בדבר אחידות בענישה נדון רבות בפני בית משפט זה, ותמציתו היא שמקום בו מורשעים שניים בביצוע עבירה בצוותא-חדא, הכלל הוא כי אחריותם המשותפת תבוא לידי ביטוי בעונש זהה שיוטל עליהם (ע""פ 9937/01 חורב נ' מדינת ישראל, פ""ד נח(6), 738, 752). ",לגבי נאשם 2
