verdict,text,part
תפ (טב') 2261∕06,יעקב קדמי   על סדר הדין בפלילים ,ספרות:
תפ (טב') 2261∕06,"הנאשם הודה בעבירות אשר יוחסו לו בכתב האישום, עבירות של אחזקת נשק שלא כדין, מעשה פזיזות בחומר נפץ והחזקת נכס חשוד כגנוב.",ספרות:
תפ (טב') 2261∕06,"עובדות המקרה פורטו בהרחבה בכתב האישום, בקליפת האגוז יאמר כי בקיבוצו של הנאשם, קיבוץ מסילות, נערך משחק כדור רגל כנגד קבוצה יריבה מעפולה. במהלך המשחק השליך הנאשם רימון הלם צבאי, לעבר מטע תמרים שבסמוך למגרש. רעש התפוצצות הרימון נשמע במגרש.",ספרות:
תפ (טב') 2261∕06,"בחיפוש שנערך בביתו של הנאשם, נמצא כי הוא החזיק אביזרי חימוש נוספים וכן ציוד צהלי שלא כדין.",ספרות:
תפ (טב') 2261∕06,"לנאשם אין ה.ק. בעניינו של הנאשם הוגש תסקיר מאת שירות המבחן ממנו עולה כי מדובר בנאשם נורמטיבי, אשר גדל בקיבוץ מסילות, סיים 12 שנות לימוד, ושירת שירות קרבי מלא כלוחם בצנחנים. שירות המבחן ממליץ שלא להרשיע את הנאשם, בשל כוונותיו להמשיך בלימודי אקדמיים. שירות המבחן ממליץ להסתפק בשל""צ בהיקף של 300 שעות.",ספרות:
תפ (טב') 2261∕06,התביעה ביקשה להרשיע את הנאשם חרף תסקיר שירות המבחן. התביעה בקשה לתת משקל לחומרת המעשה תוך דחיית הנסיבות האישיות.,טענות התביעה:
תפ (טב') 2261∕06,"התביעה ביקשה להשית על הנאשם מאסר בפועל, מאסר על תנאי וקנס כספי.",טענות התביעה:
תפ (טב') 2261∕06,הסניגור ציין בטיעוניו את שירותו של הנאשם כלוחם בצנחנים. הסניגור הציג לבית המשפט את המלצות מפקדיו של הנאשם המדברים בשבחו כחייל.,טענות  ההגנה:
תפ (טב') 2261∕06,"הנאשם מבקש ללמוד הנדסת מחשבים, והרשעתו תחבל ביכולתו להגשים משאלה זו. הסניגור ביקש לראות במעשה משום מעשה חד פעמי.",טענות  ההגנה:
תפ (טב') 2261∕06,הנאשם הביע חרטה על מעשיו. טען שאין המעשה מאפיין אותו.,דברי הנאשם: 
תפ (טב') 2261∕06,"הכלל הוא, כי מי שהובא לדין ונמצא אשם, יורשע בעבירות שיוחסו לו.",המסגרת הנורמטיבית:
תפ (טב') 2261∕06,"בית המשפט לא ישתמש בסמכות יוצאת דופן של אי הרשעה, אלא בנסיבות נדירות ביותר, כאשר יש בעצם ההרשעה משום תגובה חריפה באורח קיצוני למעשה העבירה מחד גיסא, ובנסיבות העניין אין מקום לענישה אלא להעמדה במבחן. (ראה, י. קדמי בספרו ""על סדר הדין בפלילים"", חלק ב' (א) 938).",המסגרת הנורמטיבית:
תפ (טב') 2261∕06,"בהתאם לפסיקה הימנעות מהרשעה או ביטול הרשעה יעשו בהצטבר שני גורמים וזאת כדבריה של כב' השופטת דורנר בע.פ. 2083/96, תמר כתב נ' מדינת ישראל ,פ""ד נב(3) 337 (להלן:""הלכת תמר כתב""):",המסגרת הנורמטיבית:
תפ (טב') 2261∕06,"בהלכת תמר כתב דלעיל, ציין כב' השופט ש' לוין קווים מנחים לבחינת שאלת הרשעה או אי",המסגרת הנורמטיבית:
תפ (טב') 2261∕06,הרשעה של נאשמים: ,המסגרת הנורמטיבית:
תפ (טב') 2261∕06,"הזמנו את גב' פלאי, ראש שירות המבחן לטעון לפנינו; גב' פלאי הציגה לפנינו את שיקולי השירות להמליץ על שירות לתועלת הציבור ללא הרשעה, שהם בעיקרם שיקולי שיקום:",המסגרת הנורמטיבית:
תפ (טב') 2261∕06,א) האם מדובר בעבירה ראשונה או יחידה של הנאשם? ,המסגרת הנורמטיבית:
תפ (טב') 2261∕06,ו) האם ביצוע העבירה על ידי הנאשם משקף דפוס של התנהגות,הסבירות שהנאשם יעבור עבירות נוספות;
תפ (טב') 2261∕06,"    כרונית, או המדובר בהתנהגות מקרית? ",הסבירות שהנאשם יעבור עבירות נוספות;
תפ (טב') 2261∕06,"ז) יחסו של הנאשם לעבירה, האם נוטל הוא אחריות לביצועה?",הסבירות שהנאשם יעבור עבירות נוספות;
תפ (טב') 2261∕06,"     אלה, מבלי שיהיו ממצים, מקובלים עלי, כאחד הגורמים",השפעת ההרשעה על תחומי פעילותו של הנאשם. שיקולים
תפ (טב') 2261∕06,"     שיש להביאם בחשבון בהחלטה בדבר תוצאות ההרשעה"".",השפעת ההרשעה על תחומי פעילותו של הנאשם. שיקולים
תפ (טב') 2261∕06,"ועוד, בבר""ע 432/85 רומנו נ. מדינת ישראל ,תקדין עליון 85(3) עמ' 737, נקבע כדלקמן:",השפעת ההרשעה על תחומי פעילותו של הנאשם. שיקולים
תפ (טב') 2261∕06,"העבירה בה הורשע הנאשם הינה עבירה חמורה. עצם החזקת אמצעי לחימה יש בהם כדי להוות סיכון של שלום הציבור. נחה דעתי כי הנאשם לא ביקש לפגוע באיש, זריקת רימון ההלם היתה אל מטע תמרים סמוך, אולם גם בכך יכול היה לפגוע באדם תמים באותו מטע. החזקת האמל""ח הנוסף בביתו, יש לראותה גם כן כחלק מאותה רוח שטות שנכנסה בנאשם.",מן הכלל אל הפרט:
תפ (טב') 2261∕06,"שירות המבחן בתסקיר, פרס בפני בית המשפט תמונה מלאה ממנה עולה כי מדובר באדם נורמטיבי, העובד למחייתו ובעל פוטנציאל להתקדם ולהצליח בחייו. הרשעתו של הנאשם יהא בה משום פגיעה אנושה בסיכוייו להצליח כמהנדס מחשבים.",מן הכלל אל הפרט:
תפ (טב') 2261∕06,"לאחר ששקלתי את כל הנסיבות, מצאתי כי הרשעתו של הנאשם יהיה בה כדי לפגוע בנאשם פגיעה קשה והאינטרס הציבורי הוא לאפשר לנאשם לשקם את חייו, להשלים את לימודיו מהנדס מחשבים ולהועיל לחברה.",מן הכלל אל הפרט:
תפ (טב') 2261∕06,"אשר על כן, מצאתי שלא להרשיע את הנאשם. ",מן הכלל אל הפרט:
תפ (טב') 2261∕06,"הנאשם ימלא אחר ההוראות שינתנו לו ע""י האחראי במקום או ע""י שרות המבחן.",מן הכלל אל הפרט:
תפ (טב') 2261∕06,"הנאשם יבצע של""צ בהיקף של 300 שעות וישלים את המכסה תוך 12 חודשים מהיום.",מן הכלל אל הפרט:
תפ (טב') 2261∕06,"תחילת השל""צ תוך 60 יום מהיום על פי קביעת שירות המבחן.",מן הכלל אל הפרט:
תפ (טב') 2261∕06,"שירות המבחן ידווח לבית המשפט על ביצוע השל""צ ועל סיומו.",מן הכלל אל הפרט:
תפ (טב') 2261∕06,"שירות המבחן רשאי לשנות את מקום ההשמה, באם מצא לנכון לעשות כן.",מן הכלל אל הפרט:
תפ (טב') 2261∕06,"הובהר לנאשם כי באם לא יבצע את השל""צ כנדרש, יוחזר עניינו לבית המשפט אשר יהיה רשאי לדונו מחדש, להרשיעו ולהטיל עליו כל עונש שימצא לנכון.",מן הכלל אל הפרט:
תפ (טב') 2261∕06,"על פי רע""פ 2976/01, בתיה אסף נגד מדינת ישראל  פ""ד נו (3), 418 אני מורה כי הנאשם ישלם לצה""ל ו/או לחילופין לאוצר המדינה, הפיצוי הינו בסך 5,000 ₪. הפיצוי ישולם באמצעות קופת בית המשפט, ב - 10 שיעורים חודשיים שווים ורצופים, תשלום ראשון תוך 30 יום מהיום.",מן הכלל אל הפרט:
תפ (טב') 2261∕06,"במידה ובתיק יש פקדון, הפקדון יקוזז כנגד פיצויים שנפסקו, אם נפסקו, לאחר מכן יקוזז כנגד קנס שהוטל. במידה וקיימת יתרה, היתרה תוחזר למפקיד.",מן הכלל אל הפרט:
תפ (טב') 2261∕06,המזכירות תמציא העתק לשירות המבחן.,מן הכלל אל הפרט:
תפ (טב') 2261∕06,"ניתן היום ב' בחשון, תשס""ז (24 באוקטובר 2006) במעמד התובע עו""ד קובי, הנאשם וסניגורו עו""ד ליכט.",מן הכלל אל הפרט:
תפ (טב') 2261∕06,002261/06פ  111 אורית מור,"דורון פורת, שופט"
תפ (טב') 2261∕06,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,"דורון פורת, שופט"
