verdict,text,part
תפ (אי') 1105∕07,                                                                  מדינת ישראל,nothing
תפ (אי') 1105∕07,כב' השופט י. עדן,בפני:
תפ (אי') 1105∕07,"חוק העונשין, תשל""ז-1977",חקיקה שאוזכרה: 
תפ (אי') 1105∕07,"הנאשם הורשע על פי הודייתו בכתב אישום מתוקן בעבירות של איומים, עבירה לפי סעיף 192 לחוק העונשין, תקיפה הגורמת חבלה ממש, לפי סעיף 380 + 382 לחוק העונשין, והיזק לרכוש במזיד, עבירה לפי סעיף 452 לחוק העונשין.",האישום
תפ (אי') 1105∕07,"הנאשם הורשע באמור בכך שבתאריך 06.03.2007 בדירת הנאשם ובת זוגו [להלן: ""המתלוננת""] תקף הנאשם שלא כדין וללא הסכמתה את המתלוננת בכך שאחז בשיער ראשה והורידו למטה, על ידי משיכת השיער, ובכך שתפס את צווארה בשתי ידיו.",האישום
תפ (אי') 1105∕07,"בהמשך ובמסגרת נסיונות המתלוננת להיחלץ מאחיזת הנאשם, נטל הנאשם סיגריה בוערת וכיבה אותה על זרועה השמאלית של המתלוננת.",האישום
תפ (אי') 1105∕07,"בנסיבות הנ""ל נגרמו למתלוננת שריטות ושטף דם בצווארה וכן כוויות בזרוע שמאל ובמצח, שהן חבלות של ממש.",האישום
תפ (אי') 1105∕07,"בסמוך לאחר המתואר לעיל הרס הנאשם במזיד ושלא כדין אביזרי דקורציה שהיו תלויים בתקרת הדירה, בכך שתלשם ממקומם וכן קרע את הסיגריות של המתלוננת.",האישום
תפ (אי') 1105∕07,"בין הרשעות הנאשם סחיטה באיומים, איומים (פעמיים), בריחה ממשמורת חוקית, תקיפה סתם של בן זוג (שלוש עבירות), תקיפת שוטר, והחזקת סמים מסוכנים לצריכה עצמית.",	לנאשם תשע הרשעות קודמות אשר בחלקן כוללות מספר עבירות.
תפ (אי') 1105∕07,"במסגרת בית המשפט לנוער הורשע הנאשם בעבירות רכוש, סחיטה באיומים ואיומים.",	לנאשם תשע הרשעות קודמות אשר בחלקן כוללות מספר עבירות.
