verdict,text,part
"תפ""ח 5021-08","תפ""ח 5021-08 מ.י. פרקליטות מחוז חיפה-פלילי נ' עומר(עציר)",בית המשפט המחוזי בחיפה
"תפ""ח 5021-08",24 ספטמבר 2009,בית המשפט המחוזי בחיפה
"תפ""ח 5021-08","חוק העונשין, תשל""ז-1977: סע'  45, 58, 144(א), 300(א)",חקיקה שאוזכרה: 
"תפ""ח 5021-08","חוק סדר הדין הפלילי [נוסח משולב], תשמ""ב-1982: סע'  186",חקיקה שאוזכרה: 
"תפ""ח 5021-08","הנאשם הורשע בתום שמיעת ראיות בעבירות לפי סעיפים 300(א) ו- 144(א) לחוק העונשין, דהיינו רצח בכוונה תחילה וביצוע עבירות נשק.",גזר דין
"תפ""ח 5021-08","לא נשוב על מכלול הפרטים שהובאו בהרחבה בהכרעת הדין  ואולם, נציין כי כעולה מהכרעת הדין, הנאשם אשר הצטייד ביום 13.04.09 בשני אקדחים, הגיע לביתו של המנוח באסם בכרי ופגע בו ב- 4 כדורים כל זאת, לאחר שגמלה בליבו ההחלטה להמיתו והמיתו בדם קר מבלי שקדמה התגרות למעשיו.",גזר דין
"תפ""ח 5021-08","לאחר הפגיעות הקטלניות במנוח, הנאשם ברח מהמקום, הסתיר את האקדחים במקום הידוע רק לו ובחקירתו במשטרה סיפר כי השליכם לים כך שעד היום לא נתפסו.",גזר דין
"תפ""ח 5021-08","באת כח המאשימה  בטיעוניה לעונש  ביקשה לגזור על הנאשם בנוסף לעונש מאסר עולם כמתחייב על פי דין בגין הרשעתו בעבירת רצח גם עונש מאסר בפועל בגין הרשעתו בעבירות בנשק, להפעיל עונש מאסר מותנה בן 8 חודשים התלוי ועומד נגדו, כל זאת, במצטבר לעונש מאסר עולם.",גזר דין
"תפ""ח 5021-08","עוד הדגישה באת כח המאשימה את המסכת העובדתית שבגינה הורשע הנאשם בעבירת הרצח עובדת הגעתו לזירת העבירה מצוייד בשני אקדחים, עברו הפלילי המכביד (ט/1) הכולל, בין היתר,  עונש מאסר בפועל של 56 חודשים בגין עבירות אלימות חמורות שבוצעו בסכין ובאקדח, שחרורו ממאסר זה לא מכבר וכן, את עונש המאסר המותנה בן 8 החודשים התלוי ועומד נגדו מת""פ 269/03 (מחוזי חיפה) מיום 19.10.03.",גזר דין
"תפ""ח 5021-08","כנימוק לחומרה המצדיק הטלת עונש מאסר בפועל במצטבר בגין עבירות הנשק, והפעלת עונש המאסר המותנה ציינה את עובדת אי מסירת האקדחים לידי המשטרה עד היום.",גזר דין
"תפ""ח 5021-08","ב""כ הנאשם בטיעוניו לעונש טען כנגד עתירתה של באת כח המאשימה להשתת עונש מאסר במצטבר בגין עבירות הנשק זאת מאחר ולשיטתו  המסכת העובדתית שבגינה הורשע הנאשם יש בה כדי ללמד על מעשים שהזיקה ביניהם הדוקה ומהווים למעשה ""מעשה"" אחד, על כן טען כי אין להעניש  את הנאשם ""...יותר מפעם אחת בשל אותו מעשה"" כמצוות סעיף 186 לחוק סדר הדין הפלילי [נוסח משולב], התשמ""ב-1982, (להלן: ""חסד""פ"").",גזר דין
"תפ""ח 5021-08","לחילופין, טען הסניגור, אף אם אין לראות בהחזקת הנשק ""אותו מעשה"" של עבירת הרצח הרי, לאור הזיקה והקשר ההדוק בין שני המעשים, או שתי העבירות, אין להשית על מי שנדון לעונש של מאסר עולם, עונש מאסר בפועל במצטבר אלא בחופף.",גזר דין
"תפ""ח 5021-08","הוסיף וטען הסניגור כי אין זה ה""מקרה החמור"" המצדיק הטלת עונש במצטבר או הפעלת מאסר מותנה במצטבר בהיות עבירות הנשק ""כלולות"" במעשה הרצח ושלובות בו ולגישתו, בקשה כזאת היא ""קטנונית"", כהגדרתו.",גזר דין
"תפ""ח 5021-08","הנאשם, בפנותו לבית המשפט הביע חרטה על מות המנוח מאחר ולא היתה לו כוונה תחילה לרצוח שכן כיוון לרגליו והוסיף כי הוא ""כועס"" על המנוח שמת.",גזר דין
