verdict,text,part
"תפח (ב""ש) 1059∕07",           מדינת ישראל,nothing
"תפח (ב""ש) 1059∕07",בית המשפט המחוזי ב ב א ר – ש ב ע,nothing
"תפח (ב""ש) 1059∕07",בית המשפט המחוזי ב ב א ר – ש ב ע,nothing
"תפח (ב""ש) 1059∕07",בית המשפט המחוזי ב ב א ר – ש ב ע,פח 001059/07
"תפח (ב""ש) 1059∕07",בית המשפט המחוזי ב ב א ר – ש ב ע,פח 001059/07
"תפח (ב""ש) 1059∕07","הנאשם הורשע על פי הודאתו, לאחר הסדר טיעון לעניין תיקונו של כתב האישום, בכתב אישום מתוקן המייחס לו עבירת אינוס- עבירה בניגוד לסעיף 345(א)(1), לחוק העונשין, התשל""ז- 1977.",גזר דין
"תפח (ב""ש) 1059∕07",אין הסדר לעניין העונש.,גזר דין
"תפח (ב""ש) 1059∕07","על פי עובדות האישום שבכתב האישום המתוקן, ביום 29/11/06 סמוך לאחר השעה 17:00, נסע הנאשם ברכב מסוג הונדה באילת, והבחין בב.ע. (להלן: ""המתלוננת"") ובתמאם ע. (להלן:""תמאם"") שהלכו ברחוב. הנאשם שאל את המתלוננת אם ניתן להכירה והמתלוננת מסרה לו את מספר הטלפון הנייד שלה. ",גזר דין
"תפח (ב""ש) 1059∕07","באותו היום סמוך לשעה 21:00 התקשר הנאשם למתלוננת וביקש להיפגש, והשניים נפגשו בדירתה של המתלוננת בשעה שהיתה שם גם תמאם.",גזר דין
"תפח (ב""ש) 1059∕07",למחרת היום התקשר הנאשם למתלוננת וביקש להיפגש עימה לזמן קצר וזו הסכימה.,גזר דין
"תפח (ב""ש) 1059∕07","הנאשם הגיעה לדירתה סמוך לשעה 17:00. לאחר זמן מה, אמר הנאשם למתלוננת שהוא הולך לישון, הלך לחדר השינה, נשכב על המיטה וביקש מהמתלוננת שתבוא אליו, אך המתלוננת סירבה. לאחר מספר דקות בכל זאת נכנסה לחדר השינה, מכיוון שסברה שהנאשם נרדם. הנאשם, שלא ישן, אמר למתלוננת לבוא אליו, אך היא שוב סירבה וחזרה על בקשתה שילכו לסלון.",גזר דין
"תפח (ב""ש) 1059∕07","הנאשם התיישב על המיטה, משך את המתלוננת אליו, דחף אותה למיטה, ליטף את פניה, נשק לפיה, השכיבה ונשכב עליה. לאחר מכן, הנאשם ""ירד מעל המתלוננת"", נישק אותה והמתלוננת הרחיקה את הנאשם ממנה. אז הכניס ידו מתחת למכנסיה ולתחתוניה, מישש את איבר מינה והחדיר את אצבעותיו לאיבר מינה והכול כשהמתלוננת נאבקת בנאשם.",גזר דין
"תפח (ב""ש) 1059∕07","הנאשם התיישב על המתלוננת, נישק אותה, הפשיט את יתר בגדיה וניסה להחדיר את איבר מינו לאיבר מינה למרות התנגדות המתלוננת ומאבקה בו. הנאשם החדיר את איבר מינו לאיבר מינה של המתלוננת בחוזקה ובכוח, כשהמתלוננת מנסה להרחיקו מעליה ללא הצלחה ודורשת ממנו להפסיק. הנאשם במהלך מעשיו גם נישק את חזה של המתלוננת. הנאשם חדל ממעשיו רק לאחר שהגיע לסיפוק מיני, ""ירד מעל המתלוננת"" והניח לה להתלבש.",גזר דין
"תפח (ב""ש) 1059∕07","מתסקיר שירות המבחן שהוגש בעניינו  של הנאשם ביום 22/12/08 עולה, כי הנאשם בן 28,נשוי ואב לשלושה ילדים (חזר לחיות עם אשתו לאחר שהתגרש ממנה). הנאשם סיים לרצות מאסר בגין עבירת ניסיון לאינוס, במקביל למעצרו בתיק הנוכחי. טרם המאסר עבד כמאבטח בבסיס חיל האוויר בנבטים. השירות  התרשם , כי הנאשם נתון בעמדה קורבנית ומרוכז במחירים אשר משלם בעקבות ההליך המשפטי ובין היתר הניתוק מילדיו, חשיפה לעבריינות, פגיעה בדימויו העצמי ופגיעתו במישור התעסוקתי בעקבות שלילת רישיון נשקו. בהתייחס לעבירה נשוא תיק זה, הנאשם הודה בביצועה, אך התקשה להתייחס לחומרתה והוא נעדר תובנה פנימית באשר להתנהגותו הבעייתית בעת ביצוע העבירה. הנאשם הביע חרטה על מעשיו והביע נכונות לפצות את המתלוננת. לבסוף סבר השירות, כי קיימת רמת סיכון גבוהה להישנות התנהגות פוגענית ולא בא בהמלצה טיפולית, אלא סבר שנדרשת ענישה מוחשית ומציבת גבולות אשר תהווה אלמנט מרתיע ותבהיר לנאשם את חומרת העבירה.",גזר דין
"תפח (ב""ש) 1059∕07","מתסקיר הקורבן עולה, כי מדובר במתלוננת, בת 22 שסיפור חייה קשה ועצוב. דווקא כאשר החלה להרגיש שינוי חיובי ורצויי בחייה, עם מעברה לאילת, פלש הנאשם לעולמה והביא לתפנית הרסנית בחייה האישיים והמשפחתיים, ממנה לא הצליחה להתאושש, נפשית ותפקודית. את האונס תיארה כחוויה של פחד קשה, חוסר אונים, תחושת אימה משתקת וכאב פיזי. קשה לה המחשבה שלא השכילה לזהות ולהבין את כוונותיו האמיתיות ואת נחישותו לפגוע בה, מבעוד מועד. היא הביעה ביטויי זעזוע, גועל ותחושה קשה של היותה מרומה ומנוצלת בצורה כה משפילה ופוגענית. האירוע הותיר את המתלוננת בתחושה שחייה בלתי ניתנים לאיחוי והיא מחוסרת כוחות. המתלוננת סובלת מסימני פגיעה קשים שתואמים לתסמונת פוסט-טראומה של נפגעות תקיפה מינית, בין היתר, מתח תמידי, חוסר שקט וחוסר איזון בתגובותיה הרגשיות, סובלת מקשיים בשינה, חרדות ותסמיני לחץ בנשימה ובדופק. כמו כן, מלוות אותה מחשבות טורדניות ותחושה שהטראומה משתלטת על חייה. היא מנהלת חיים  הימנעותיים, מסתגרת בביתה ואינה יוצאת, אלא אם זה הכרחי. המתלוננת איבדה אימון בגברים והיא נמנעת מקשרים חברתיים.",גזר דין
"תפח (ב""ש) 1059∕07","השירות המליץ שבנוסף להשתת עונש מוחשי יחוייב הנאשם לפצות את המתלוננת כדי להקל עליה בהוצאות הכספיות הצפויות לה, בעתיד, הנוגעות לטיפול בעצמה לשיקום והחלמה.",גזר דין
"תפח (ב""ש) 1059∕07","לנאשם הרשעה קודמת מבית המשפט המחוזי בב""ש בפ.ח. 996/04 מיום 14/6/07 בגין ניסיון לבעילה שלא בהסכמה חופשית. על הנאשם הושת עונש מאסר בפועל לשנה, שנתיים מאסר על תנאי שלא יעבור עבירת מין מסוג פשע למשך שלוש שנים מיום שחרורו, פיצוי למתלוננת בסך 16,000 ₪ וקנס בסך 1,000 ₪ או שלושה חודשי מאסר תחתיו. ",גזר דין
"תפח (ב""ש) 1059∕07","ב""כ המאשימה בטיעוניה לעונש ביקשה למצות את הדין עם הנאשם ולהשית עליו עונש מאסר בפועל ממושך ומרתיע, מאסר על תנאי, פיצוי למתלוננת וקנס וזאת, בין היתר, בשל חומרת העבירה. החומרה נעוצה בכך שהנאשם ניצל את תמימותה של המתלוננת, על מנת לבצע בה את זממו ותכנן מבעוד מועד את המעשה הנתעב. הנאשם פעל בערמומיות ותחכום, כך שתחילה רכש את אמונה, חדר לביתה - מבצרה, ניצל את חוסר ניסיונה ואת גילה הצעיר יחסית ואז אנס אותה מבלי להותיר לה כל יכולת להתגונן ומבלי שנעתר לתחנוניה לחדול ממעשיו, עד אשר הגיע לסיפוק מיני. כמו כן, ב""כ המאשימה ציינה, כי את העבירה הנוכחית ביצע הנאשם שתלוי ועומד נגדו כתב אישום בגין עבירת ניסיון לאינוס. חומרה יתרה יש למעשי הנאשם לאור תסקיר הקורבן, ממנו עולה,  כי למעשיו השפעה הרסנית על המתלוננת.",גזר דין
