verdict,text,part
"תפ (ראשל""צ) 1801-09",בפני כב' השופט ארז יקואל,29 אוקטובר 2012
"תפ (ראשל""צ) 1801-09",בפני כב' השופט ארז יקואל,29 אוקטובר 2012
"תפ (ראשל""צ) 1801-09",בפני כב' השופט ארז יקואל,29 אוקטובר 2012
"תפ (ראשל""צ) 1801-09","י. תביעות ת""א שלוחת איילון",המאשימה  
"תפ (ראשל""צ) 1801-09","י. תביעות ת""א שלוחת איילון",המאשימה  
"תפ (ראשל""צ) 1801-09","ב""כ המאשימה:  עו""ד רן שטרן",נוכחים:
"תפ (ראשל""צ) 1801-09","הנאשמת וב""כ עו""ד אביטל אמסלם",נוכחים:
"תפ (ראשל""צ) 1801-09","הנאשמת הורשעה לאחר שמיעת ראיות בעבירה של תקיפה סתם, לפי סעיף 379 לחוק העונשין, התשל""ז-1977.",גזר דין
"תפ (ראשל""צ) 1801-09",הנאשמת ילידת 1958 ואין בעברה רישום פלילי.,גזר דין
"תפ (ראשל""צ) 1801-09","מעובדות כתב האישום וממצאי הכרעת הדין עולה כי ביום 8.9.08, בבית ספר בעיר בת-ים, תקפה הנאשמת קטין כבן 11, חברו לכיתה של בנה, בכך שאחזה בצווארו בכוח ולאחר מכן דחפה אותו לעבר קיר שבמקום. לקטין נגרמו סימני אדמומיות בעורפו.",גזר דין
"תפ (ראשל""צ) 1801-09",הצדדים הגיעו להסדר טיעון. ,גזר דין
"תפ (ראשל""צ) 1801-09","אין צריך להרחיב באשר לחומרת מעשי הנאשם. בית המשפט הינו אביהם של הקטינים ומחובתו לשגר את המסר הנדרש לפיו פגיעה בקטינים לא תעבור על סדר היום בבחינת ענישתו של הפוגע בהם. במיוחד כך שעה שעסקינן במתקפה שניחתה על הקטין בבית ספרו, על ידי אדם מבוגר, ובמקום בו אמור לחוש תחושת מוגנות מלאה.",גזר דין
"תפ (ראשל""צ) 1801-09","מנגד, כל מקרה נבחן כפי נסיבותיו. ",גזר דין
"תפ (ראשל""צ) 1801-09",התרשמתי כי המאשימה הביאה בחשבון שיקוליה את כל הנדרש טרם הגיעה להסדר עם הנאשמת.,גזר דין
"תפ (ראשל""צ) 1801-09","אף כי ההסדר לגופו הולך כברת דרך לא מבוטלת לקראת הנאשמת, לא נמצא בו פסול כדי כך על מנת שאוכל להתערב בו. זאת אף לנוכח המגמה העקרונית לעודד הסדרי טיעון.",גזר דין
"תפ (ראשל""צ) 1801-09","תנאים מסייעים לגישתי המקבלת את ההסדר מצאתי בעברה הנקי של הנאשמת, בגילה, בחלוף הזמן מבלי שתבצע עבירות נוספות ומהפנמת פסול מסוימת כפי שעולה מטיעוני ההגנה לעונש.",גזר דין
"תפ (ראשל""צ) 1801-09","בנוסף, החשבתי את מצבה הכלכלי והרפואי של הנאשמת. ",גזר דין
"תפ (ראשל""צ) 1801-09","מכל אלו, נחה דעתי כי ההסדר אליו הגיעו הצדדים מאזן נכונה בין האינטרסים השונים.",גזר דין
"תפ (ראשל""צ) 1801-09","עם זאת, על מנת לייצר את היחס ההולם הנדרש בין מעשה העבירה בנסיבותיו ומידת אשמה של הנאשמת לבין סוג ומידת העונש שיושת עליה, סברתי כי ראוי לקבל את תוואי ההסדר כפי עתירת המאשימה על מנת שרכיבי הענישה שיושתו על הנאשמת יכללו גמול שישקף את הסלידה שחשה החברה לנוכח מעשיה.",גזר דין
"תפ (ראשל""צ) 1801-09","עם זאת, גמול שכזה יתחשב במצבה הכלכלי של הנאשמת. ",גזר דין
"תפ (ראשל""צ) 1801-09","מכל המקובץ, אני משית על הנאשמת את העונשים, כדלקמן –",גזר דין
"תפ (ראשל""צ) 1801-09",מאסר על תנאי - לתקופה של 3 חודשים. הנאשמת תישא בעונש זה אם בתקופה של שלוש שנים מהיום תעבור על כל עבירת אלימות כלפי גוף למעט תגרה.,גזר דין
"תפ (ראשל""צ) 1801-09",קנס - בסכום של 150 או מאסר הנאשמת למשך יום תחתיו. הקנס ישולם בתוך 30 ימים מהיום.,גזר דין
"תפ (ראשל""צ) 1801-09","פיצוי למתלונן – ע""ת 1 - בסכום של 850 ש""ח. סכום הפיצוי ישולם על דרך הפקדתו במזכירות בית משפט ב- 10 תשלומים חודשיים שווים ורצופים החל מעוד 30 ימים. פיגור בתשלום אחד התשלומים יעמיד לפירעון מידי את היתרה שטרם סולקה.",גזר דין
"תפ (ראשל""צ) 1801-09","המזכירות תעביר לידי הורי המתלונן את סכום הפיצוי, בד בבד עם עותק מגזר הדין. התביעה תעביר למזכירות בתוך 20 ימים פרטי הורי המתלונן.",גזר דין
"תפ (ראשל""צ) 1801-09","ניתנה והודעה היום י""ג חשון תשע""ג, 29/10/2012 במעמד הנוכחים. ",<#8#>
"תפ (ראשל""צ) 1801-09",נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,"ארזיקואל, שופט"
"תפ (ראשל""צ) 1801-09","בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן","ארזיקואל, שופט"
