verdict,text,part
"ת""פ (תל- אביב- יפו) 264∕96","חוק העונשין, תשל""ז-1977",חקיקה שאוזכרה: 
"ת""פ (תל- אביב- יפו) 264∕96","הנאשם הורשע בסדרה של עבירות חמורות ביותר, הקשורות כולן למסכת אחת, לפיה ב- 1/10/95 בשעת צהריים, ביצע הנאשם שוד בסניף בנק מסד ברמת- גן, כשהוא רעול פנים ובידו אקדח. שלל השוד היה ""דל"", שכן הנאשם נטל מאחד הכספרים בבנק סכום של 2,230 ש""ח. אולם, תוך כדי ההימלטות מהבנק, ועל מנת להרתיע את הנוכחים בו למנסות לתוספו, ירה הנאשם יריה בתקרת הבנק, שלמזלו לא פגעה באיש.",השופטת סביונה רוטלוי
"ת""פ (תל- אביב- יפו) 264∕96","בנסיון להשתלט עליו על ידי מספר אנשים לא היסס הנאשם לשלוף שוב את אקדחו, ורק לאחר שאיים על רודפיו, נמלטו הם מהמקום והוא הצליח לברוח ונתפס רק לאחר מספר חודשים, בעת שהובא מגרמניה ונעצר בשדה התעופה על ידי המשטרה. במהלך ההתגוששות עם אחד מרודפיו – העד דקל – תקף אותו הנאשם, איים על חייו ואף גרם לו למספר פציעות שטחיות.",השופטת סביונה רוטלוי
"ת""פ (תל- אביב- יפו) 264∕96","בשל כל הארועים הללו הורשע הנאשם בעבירות של שוד מזויין – עבירה על סעיף 402(ב) לחוק העונשין, התשל""ז- 1977, החזקת נשק – עבירה על סעיף 144(א) רישא לחוק העונשין, נשיאת נשק – עבירה על סעיף 144(ב) ריישא לחוק העונשין, תקיפה – עבירה על סעיף 381 (א)(3) לחוק העונשין ואיומים – עבירה על סעיף 192 לחוק העונשין.",השופטת סביונה רוטלוי
"ת""פ (תל- אביב- יפו) 264∕96","אין ספק, שעבירת השוד המזויין והשימוש בנשק חם בעת ביצוע השוד, הינה אחת מהעבירות החמורות ביותר בקודקס הפלילי, כאשר העונש המקסימלי הקבוע בצידה עומד על עשרים שנות מאסר. ולא בכדי קבע המחוקק רף ענישה כה גבוה, המהווה ביטוי לשאט נפשה של החברה מפני עבריינים, שאינם בוחלים לפגוע בגופן אם בחייהם של בני אדם לצורך בצע כסף. בענין זה אין לאבחן בין המוצא שלל רב לבין מי ששללו דל מבחינת הסיכון הצפוי לאד מהנשק המוחזק בידי השודד.",השופטת סביונה רוטלוי
"ת""פ (תל- אביב- יפו) 264∕96","למרבה הצער משופעים אנו לאחרונה בעבירות של מעשי שוד בבנקים, כנראה בגלל הקלות הבלתי נסבלת של ביצוע העבירות. אולם, מועטים המקרים בהם נעשה שימוש בנשק חם תוך כדי ביצוע שוד. מבחינה זו צודק ב""כ המדינה כאשר הוא מצביע על נימוק זה כנימוק לחומרה בענינו של הנאשם שבפני. יש גם לציין כי האקדח, ממנו נורתה היריה בעת ביצוע השוד, לא נמצא עד היום, והנאשם לא שיתף פעולה בענין זה. נקודה נוספת, הרלוונטית לענין גזירת העונש, קשורה באיומיו של הנאשם בעזרת האקדח, שכוונו כלפי פקידת הבנק, ולאחר מכן כלפי העד דקל. מכאן, שהנאשם נטל על עצמו סיכון מחושב בעת שאחז את האקדח הטעון בידו והיה מוכן לפגוע בגופן של בני אדם ואפילו בחייהם.",השופטת סביונה רוטלוי
"ת""פ (תל- אביב- יפו) 264∕96","ב""כ המדינה  מבקש להחמיר בעונשו של הנאשם הן בשל החומרה המיוחדת, שיש בעבירות בהן הורשע, והן בשל הנסיבות האישיות לחומרה, הכוללות את עברו הפלילי, אי שיתוף פעולה עם המשטרה בשלב החקירה, וכן הסתרת האקדח, כאמור לעיל.",השופטת סביונה רוטלוי
"ת""פ (תל- אביב- יפו) 264∕96","ב""כ הנאשם מבקש להקל בעונשו וזאת מהטעמים הבאים: א. אף כי מדובר בהרשעה במספר עבירות, יש לראות את הכל כמסכת אחת של עבירות. ב. גליון הרשעותיו הקודמות איננו מעיד על היותו עבריין אלים במיוחד, או מועד. ג. הנאשם הוסיף וטען כי אם פסיקת ביהמ""ש בענין האופנובנק (ע""פ 1399/91 רוני ליבוביץ נ' מ""י פד""י מ""ז(1) 178) מנחה את ביהמ""ש, הרי אין להטיל עליו אלא מספר חודשי מאסר בלבד, וזאת לנוכח הטלת ארבע עשרה שנות מאסר בגין עשרים ושניים מקרי שוד.",השופטת סביונה רוטלוי
"ת""פ (תל- אביב- יפו) 264∕96","באשר לחומרת העבירות אמר כב' הנשיא מ. שמגר בע""פ 1548/91 כי: ""על מעשי שוד צריך להגיב במאסר משמעותי, כי אין דרך אחרת להגן על חהברה"". (סורי נ' מ""י, 1598/91 תקדין עליון 94(3) עמ' 425, 426). וחזר על עמדה זו בע""פ 3429/90 באמרו: ""כדי לשים סכר בפני ההתפרצות והאלימות וסיכון חיי אדם, יש לגזור עונשי מאסר משמעותיים, וההקלה באלה יש בה בסופו של חשבון כדי להתאכזר כלפי החפים מפשע"". (ע""פ 1548/90 שורי נ' מ""י, תקדין עליון כרך 94(3) 425, 426).",השופטת סביונה רוטלוי
"ת""פ (תל- אביב- יפו) 264∕96","באופן ספציפי לשוד סניפי בנק, אמר ביהמ""ש העליון כי התופעה הפכה לשכיחה ושומה על ביהמ""ש לתרום את תרומתו לעקירת הנגע בענישה מחמירה ומוחשית. (ע""פ 2441/93 חרב נ' מ""י, תקדין עליון 94(3) 2452). קביעה נורמטיבית זו של ביהמ""ש העליון, נקבעה לצורך הגנה על ערכים החשובים לציבור, היינו גוף ורכוש, שהרי עבירת השוד הינה עבירת רכוש, שאליה מצטרפים מרכיבים של אלימות.",השופטת סביונה רוטלוי
"ת""פ (תל- אביב- יפו) 264∕96","בשנים האחרונות אכן חלה החמרה בענישה במקרים דומים למקרה שבפני. בע""פ 4273/93 מ""י נ' ג'מאל חזקיה ואח' (תקדין עליון 93(4) 178) קיבל ביהמ""ש העליון את ערעור המדינה והחמיר את עונשם של הנאשמים בהטילו עליהם תשע שנות מאסר בפועל בגין עבירות של שוד, שבל""ר והחזקת נשק שלא כדין. בע""פ 909/92 פאיק סלאח אבו נייד נ' מ""י (תקדין עליון כרך 95(2) 199), לא התערב ביהמ""ש העליון בגזירת דינו של המערער, שנידון לשבע שנות מאסר בפועל בגין שוד בנסיבות מחמירות – תוך שימוש באקדח ובחבורה.",השופטת סביונה רוטלוי
"ת""פ (תל- אביב- יפו) 264∕96","בע""פ 2295/92 אסרף נ' מ""י (תקדין עליון כרך 93 (3) 1011) בגין שוד בנסיבות מחמירות, התפרצות לבנין ונשיאת נשק ואחזקתו לא הקל ביהמ""ש בעונשו של המערער, שדינו נגזר לשש שנות מאסר בפועל, וזאת חרף נסיבותיו האישיות המיוחדות בהיותו נכה צה""ל.",השופטת סביונה רוטלוי
"ת""פ (תל- אביב- יפו) 264∕96","בע""פ 527/88 מ""י נ' מאיר סויד החמיר ביהמ""ש העליון בעונשו של המשיב, בגין עבירות דומות לאלו שבפני והטיל עליו שש שנות מאסר לריצוי בפועל וזאת חרף עברו הנקי והודאתו בעבירות וקיום נסיבות אישיות נוספות לקולה. כב' הנשיא שמגר אומר בענין השמוש בנשק חם תוך כדי ביצוע עבירת שוד: ",השופטת סביונה רוטלוי
"ת""פ (תל- אביב- יפו) 264∕96","(תקדין עליון, כרך 89(3), 1273).",השופטת סביונה רוטלוי
