verdict,text,part
"תפ (ק""ג) 487∕06","הנאשם -  בעצמו               ובא כחו עו""ד נצר ",נוכחים:
"תפ (ק""ג) 487∕06","הנאשם הורשע על פי הודאתו בעבירות של פריצה לבניין שאינו דירה, וביצוע גניבה, לפי סעיף 407(ב) לחוק העונשין, תשל""ז-1977 (להלן: ""החוק""), והחזקת נשק לפי סעיף 144 לחוק, בכך שבלילה שבין 14.4.06-15.4.06 התפרץ לבית עסק, על ידי ניסור הסורגים,  וגנב אקדח, כסף ובקבוקי שתיה חריפה.",גזר דין
"תפ (ק""ג) 487∕06",לנאשם אין הרשעות קודמות.,גזר דין
"תפ (ק""ג) 487∕06","שירות המבחן ממליץ על עונשים מותנים, של""צ וקנס, וזאת לצורך חינוכי הרתעתי. על פי האמור בתסקיר, על אף אורח החיים משולל המטרה שניהל הנאשם עד כה, מהווה ההליך המשפטי גורם מרתיע עבורו, והוא אף נתרם במידת מה מהשיחות בשירות המבחן. שירות המבחן גם העריך כי הלחץ המשפחתי בעקבות האירוע, הביא את הנאשם לשינוי בהתנהגותו.",גזר דין
"תפ (ק""ג) 487∕06","ב""כ המאשימה עותרת להשית על הנאשם עונש של מאסר בפועל ולא בעבודות שירות, נוכח חומרת העבירות, בפרט עבירה של החזקת נשק, והעובדה שהנאשם הסגיר את הנשק לידי המשטרה, רק בתמורה להקלה בתנאי שחרורו, ולא מפאת חרטה אמיתית.",גזר דין
"תפ (ק""ג) 487∕06","ב""כ הנאשם עותר שלא להחמיר עם הנאשם, נוכח עברו הנקי, המלצת שירות המבחן, והעובדה כי גניבת הנשק לא עמדה בבסיס ההתפרצות, אלא נלוותה אליה, משמצא הנאשם את הנשק במקום.",גזר דין
"תפ (ק""ג) 487∕06","לאחר ששמעתי את טיעוני הצדדים, באתי לכלל מסקנה כי יש להחמיר בעונשו של הנאשם, נוכח חומרת העבירות, ובפרט העבירה של החזקת הנשק, אולם אין מקום בנסיבות העניין לשימו מאחורי סורג ובריח, ודי בביצוע עונש מאסר בעבודות שירות. יש לזכור כי מדובר בהסתבכות ראשונה עם החוק, וההליך המשפטי כלשעצמו מהווה גורם הרתעה, בפרט שאין מדובר בנער, אלא באדם בשנות השלושים שלו. ביצוע מאסר בדרך של עבודות שירות, אין בו כדי לשדר לנאשם כי יצא ללא עונש, אלא, כי קיבל עונש, אך הדין לא מוצה עימו עד תום.",גזר דין
"תפ (ק""ג) 487∕06","אשר על כן, אני גוזרת על הנאשם את העונשים הבאים:",גזר דין
"תפ (ק""ג) 487∕06","מאסר למשך 6 חודשים אשר ירוצה בעבודות שירות באוהל משה באשקלון, בימים א-ה בין השעות 8:00-15:00 בימי שישי ובערבי חג בין השעות 8:00-12:00 בפיקוחו של אלי מור יוסף, החל מיום 1.1.07. תשומת לב הממונה לכך, שהתאריך שונה ועל כן אם יש צורך בשינוי מקום ההשמה, יודיע על כך הממונה לבית המשפט, וגזר הדין יתוקן בהתאם. ",גזר דין
"תפ (ק""ג) 487∕06",שישה חודשי מאסר על תנאי שלא יעבור במשך  3  שנים מהיום עבירה בה הורשע בתיק זה.,גזר דין
"תפ (ק""ג) 487∕06","קנס כספי בסך 3,000  ש""ח או   30  ימי מאסר תמורתו. הקנס ישולם בשישה תשלומיים חודשיים שווים ורצופים בסך 500 ₪ כל אחד, החל מתאריך 10.1.07 ואילך. פיגור בביצוע אחד התשלומים יעמיד את יתרת הקנס לפרעון מיידי.",גזר דין
"תפ (ק""ג) 487∕06","הנאשם יחתום על התחייבות כספית בסך 2,000 ש""ח לפיה לא יעבור כל עבירה בה הורשע, תוך שנתיים מהיום. אי חתימה על ההתחייבות תגרור מאסר של 7  ימים.",גזר דין
"תפ (ק""ג) 487∕06","המוצגים מחסנית עם כדורים תוחזר למתלונן אברהם טל, ככל שיש בתיק סמים, אלא יושמדו בכפוף לחלוף תקופת הערעור,  ואם יוגש ערעור כפוף להחלטה בו.",54678313
"תפ (ק""ג) 487∕06","ניתן היום ל' בחשון, תשס""ז (21 בנובמבר 2006) במעמד הנוכחים.",טלי חיימוביץ 54678313-487/06
"תפ (ק""ג) 487∕06",         סגנית נשיא ,"טלי חיימוביץ, שופטת  "
"תפ (ק""ג) 487∕06",נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,"טלי חיימוביץ, שופטת  "
